MORTE,eUTI,NVACC,SEXO,PNEUMOPATI,IMUNODEPRE,OBESIDADE,SIND_DOWN,RENAL,NEUROLOGIC,DIABETES,PUERPERA,OUT_MORBI,HEMATOLOGI,ASMA,HEPATICA,CARDIOPATI,AG50t65_AG65t75,AG50t65_AG40t50,AG50t65_AG75t85,AG50t65_AG30t40,AG50t65_AG85+,AG50t65_AG18t30,AG50t65_AG0t18,Branca_Parda,Branca_Preta,Branca_Amarela,Branca_Indigena,BDI_0_BDI_1,BDI_0_BDI_2,BDI_0_BDI_3,BDI_0_BDI_4,T4t12_T12t40,T4t12_T0t4,T4t12_TM40,MORTE_variance,eUTI_variance,NVACC_variance,SEXO_variance,PNEUMOPATI_variance,IMUNODEPRE_variance,OBESIDADE_variance,SIND_DOWN_variance,RENAL_variance,NEUROLOGIC_variance,DIABETES_variance,PUERPERA_variance,OUT_MORBI_variance,HEMATOLOGI_variance,ASMA_variance,HEPATICA_variance,CARDIOPATI_variance,AG50t65_AG65t75_variance,AG50t65_AG40t50_variance,AG50t65_AG75t85_variance,AG50t65_AG30t40_variance,AG50t65_AG85+_variance,AG50t65_AG18t30_variance,AG50t65_AG0t18_variance,Branca_Parda_variance,Branca_Preta_variance,Branca_Amarela_variance,Branca_Indigena_variance,BDI_0_BDI_1_variance,BDI_0_BDI_2_variance,BDI_0_BDI_3_variance,BDI_0_BDI_4_variance,T4t12_T12t40_variance,T4t12_T0t4_variance,T4t12_TM40_variance,G
-2.372829142378694,1.5789666858486453,0.25329104630305627,0.12154498178317125,0.3040598800310945,0.6041327371855273,0.3845011097317498,-4.613360705957778,0.5393087900940077,0.47064106347829554,0.15940764044546826,-4.682137064628381,0.117732361195304,0.8571716489229806,-0.13353071478623557,0.8847089210647346,0.026076120308391397,0.6046825001885948,-0.5222716352723118,1.0231251925506528,-0.8563182250675583,1.4947220181151646,-1.3446370141996569,-4.4789982044652685,0.08188044815937899,0.2306222374312872,-0.33229955535367445,-4.890666177253478,-0.03264387760425824,0.12420155043924443,0.2857053340681806,0.3178607171732627,0.44990954603057676,0.6795572997669937,-0.5342074036730039,7.489134156142552e-05,1.6281460733497038e-05,3.627599507302954e-05,1.456567921843022e-05,0.00011045146109148112,0.00016333601965402698,4.481098401974682e-05,0.018541119921669878,0.00010507476744824702,0.00010794568315732955,2.067149481028457e-05,0.0866770770521059,1.8117362519546825e-05,0.0005927335211247226,0.0001676198535426401,0.00045663041374934145,1.793312417581315e-05,2.7161875359240232e-05,3.825937685007882e-05,3.509213943424403e-05,6.236523792301858e-05,6.157562806363213e-05,0.00019594985517125863,0.006660442160711934,1.8273003870547464e-05,6.973588085472353e-05,0.00032293607073535845,0.04699491764928025,3.6356366222975775e-05,3.650089350077264e-05,3.797793993227753e-05,4.13176447182423e-05,1.969096839688896e-05,2.5430643636335888e-05,8.760076473380647e-05,399816.9376005337
-2.448928236757959,1.604316210723794,0.262051275765628,0.12807919651941987,0.2918897393989168,0.5808383281492346,0.39644889983229437,0.5116264930264812,0.5426984336880513,0.45354867295410944,0.16399733746888392,0.22167975037272397,0.12261214003030402,0.2080700254214943,-0.15767885636909096,0.5355838596488262,0.029573868244667,0.624971610124231,-0.5527334127256973,1.0493954044560219,-0.9273720745254312,1.5309988327216477,-1.1834656929353367,-1.7834763553797872,0.08342702391455949,0.24347084034205344,-0.12019778577596577,0.2994138277755212,-0.02791862949424574,0.13660491330580748,0.3034124550962459,0.33265960965715213,0.47278803751316245,0.7211291476578477,-0.5266817023886985,7.567211643317899e-05,1.629057529960337e-05,3.646894106439038e-05,1.4586938346237135e-05,0.00010977178601678852,0.00016112376713733778,4.479152508952892e-05,0.0013051218985372294,0.00010438832948860333,0.00010611343790851405,2.0715120647188733e-05,0.001716436426650877,1.810026560520752e-05,0.0005613101162750496,0.00016608095700575333,0.0004372983363812309,1.798210660657571e-05,2.7267979277893468e-05,3.895697807290537e-05,3.5199345372755195e-05,6.46098581588407e-05,6.171390927342925e-05,0.00017399652698824497,0.0005932532907647836,1.8312137528059013e-05,6.974012602360234e-05,0.00030847839670990223,0.0014620554902283092,3.657197286871615e-05,3.6689126479736936e-05,3.81137705327075e-05,4.133257495054587e-05,1.9692328367893627e-05,2.539401426421498e-05,8.764473862287409e-05,437409.882719347
-2.4495825375763554,1.6043798661131385,0.26186457408336566,0.1280860884104706,0.292027773136624,0.5808277367941088,0.396416667693238,0.5118884732904645,0.5428106573905299,0.45366484874886626,0.16397321785119146,0.22125521470778836,0.12266125825628142,0.20795127917365522,-0.1579448151229919,0.5353009057433357,0.029667191881402835,0.62504332171878,-0.5526306814562003,1.0495616177591176,-0.9272899821807415,1.531310821574947,-1.1837362260638562,-1.7834001874204366,0.0870104499817999,0.24530339472655233,-0.1252556631871573,0.29948179911670864,-0.028314469521175698,0.1359685519674906,0.30215422796320873,0.3307184046058171,0.47284784817203307,0.7209997611905079,-0.5262652655149995,7.567550720267036e-05,1.62911928367284e-05,3.647102879949757e-05,1.4587497525668223e-05,0.0001097844982540385,0.00016111433114034698,4.4788891924094795e-05,0.001305611967044407,0.00010439125579381892,0.00010611908639963359,2.0715571431369996e-05,0.0017166200729712726,1.8101284226458753e-05,0.0005612195640732696,0.0001660919341595196,0.0004373049273305148,1.7981894606672595e-05,2.726954713721042e-05,3.89566860113123e-05,3.5200726713666635e-05,6.461195807433156e-05,6.171740403853137e-05,0.00017400435683348733,0.0005932866713089065,1.8332001724213264e-05,6.984400342432174e-05,0.0003079550585237142,0.0014748383337750638,3.656571012647031e-05,3.669245684714729e-05,3.8127553243193604e-05,4.1372715844382844e-05,1.969287156454598e-05,2.5395458977399286e-05,8.764138409866307e-05,437450.8293436514
-2.449643275250446,1.6043769967944075,0.2619494017947808,0.12804180797418285,0.2919940972912448,0.5807408126712863,0.39653539723806686,0.5106238872047977,0.5427227979931015,0.4536252904874631,0.16404872503563495,0.22169594950174001,0.12264277222872139,0.2080658879055149,-0.15774340203003914,0.5350480780217202,0.029489831168766745,0.6248862067718135,-0.5526901622677863,1.0494384339311333,-0.9273949737041455,1.53128656205425,-1.1837442229050612,-1.782935420266012,0.0867320377866152,0.2470159603047629,-0.11103740452497386,0.2882687962463616,-0.028448798586712426,0.13605560073195486,0.3022047163983905,0.3308407093080326,0.47286536752029124,0.7210467670994645,-0.5265266914660253,7.567116442918589e-05,1.6291104760046633e-05,3.647153854435199e-05,1.4587335360526974e-05,0.00010978300231586411,0.00016111756567813824,4.4788673323017986e-05,0.0013057967549716155,0.00010438903292858627,0.00010612100344846066,2.0715064991704944e-05,0.0017167901522582775,1.810108408790159e-05,0.0005612535025958938,0.00016607954388387817,0.00043732329185978313,1.798268753059427e-05,2.7268389717503644e-05,3.8957149631509975e-05,3.520030156775657e-05,6.460844742664494e-05,6.171952865000882e-05,0.00017400943957119125,0.0005932168487566896,1.832296954132932e-05,6.985374500400495e-05,0.0003084369699605847,0.001479361505868816,3.6570706618017703e-05,3.66916734581061e-05,3.8117745283810314e-05,4.1360358621713635e-05,1.969269626637466e-05,2.5394897785820697e-05,8.764567762187802e-05,437439.50894094724
-2.4492426369627776,1.6043351428930732,0.26190853020544413,0.12813457501436257,0.2917360765865846,0.5808445580420966,0.3965416386997394,0.5107580840620229,0.5427839919177669,0.4536225599351041,0.16406070385941837,0.22239344181330667,0.12271025318011204,0.20793054907419997,-0.15777517329313656,0.5349505853290988,0.02961186443587368,0.6248623390860842,-0.5527195765752737,1.0494107208415249,-0.927252661332383,1.5311433192391704,-1.1836419453358258,-1.7829591439504529,0.08528289351239414,0.24103924914118316,-0.10421164069664605,0.29490079485242454,-0.028194546380663998,0.13637658044357623,0.3027535726073049,0.331627838433385,0.4727933403678205,0.7210606464016954,-0.5264775033332347,7.567352693424108e-05,1.629034202415973e-05,3.646945020732651e-05,1.4586648983825493e-05,0.00010977548841274456,0.00016110833103036296,4.47892262722929e-05,0.0013049968413827416,0.0001043889539690892,0.00010611527928627104,2.071486403675482e-05,0.001716494074833035,1.8100121554260756e-05,0.0005612770940216969,0.0001660793078326388,0.0004373093722033564,1.7981939519513003e-05,2.7267133776008102e-05,3.895595541032323e-05,3.519825889257718e-05,6.46096775647505e-05,6.171847648650166e-05,0.00017399934184696405,0.0005932157973801603,1.832387392608065e-05,6.989671028465971e-05,0.0003059660537457404,0.0014557464450519505,3.65681464995247e-05,3.6687804358260366e-05,3.8121859526326507e-05,4.13552265365662e-05,1.9691984360536464e-05,2.5393717470660447e-05,8.764537611880443e-05,437388.15165290725
-2.372506084639774,1.5790558414519802,0.2531672576209512,0.12152456248267735,0.30458948347840326,0.6023192442321046,0.3846017920446785,-4.5391232627434555,0.5398027467301536,0.4717353558166174,0.1595376578016136,-7.541882526237515,0.11799574245536734,0.8310218054019786,-0.1329075155042392,0.8689693912568058,0.026052175759424208,0.6047865791274263,-0.5232984632456612,1.0236677051133707,-0.8568295352003217,1.495613763501882,-1.341154764503324,-4.511469221953796,0.08148543431608264,0.23411453127767556,-0.31382465568221357,-7.705981712907506,-0.03313833713714959,0.12384407677213541,0.28569779427023506,0.318352529167124,0.4502656029963416,0.6799650654573778,-0.534368449961781,7.486943195970873e-05,1.6283220737521943e-05,3.627808601879226e-05,1.4565734975550537e-05,0.00011045663428908565,0.00016331086906271215,4.481215818149277e-05,0.017673957028189143,0.00010511399117541253,0.00010795655783645363,2.0672839805662635e-05,1.4710134306609814,1.811865378962988e-05,0.0005911811676326125,0.00016762822399652238,0.00045572867462272365,1.7934584343522142e-05,2.7160463166929673e-05,3.826536059975736e-05,3.509339747063787e-05,6.23703861620126e-05,6.15932513625555e-05,0.00019544721144440472,0.00688177425512141,1.827254959680207e-05,6.976678321333441e-05,0.00032254966064607695,0.7446203747522085,3.636523080809462e-05,3.6507256511504354e-05,3.799448770513802e-05,4.1335478294510155e-05,1.9692506406742614e-05,2.5430697551967924e-05,8.75996503813688e-05,387024.084731936
-2.372407407197744,1.5787810812839729,0.2531972383296535,0.12151560743849406,0.30362307827549173,0.6041150048993115,0.3843829444529293,-4.575787063330847,0.5396724793432679,0.4704250370250816,0.15938523677120534,-4.330213271552656,0.11775795358738671,0.8536293064856147,-0.13332814080400648,0.8847003642409104,0.026217552861978008,0.6046142960060519,-0.5221488537467647,1.0233133505496967,-0.856373250842639,1.4946830878473432,-1.3440872445356036,-4.400510053702848,0.08211190788227991,0.22791959423983454,-0.3361812537567596,-5.190240062360914,-0.03259648660577832,0.12413905462488631,0.2855051699271653,0.3173822589726282,0.4499223763678392,0.6794701760021802,-0.5341422108087635,7.487976950035425e-05,1.6280651402695923e-05,3.6273597941046296e-05,1.4565283638371108e-05,0.00011042760074124636,0.00016327193684590415,4.481049708517579e-05,0.018023499345010126,0.00010505592271933547,0.0001079244581400431,2.0671208798516443e-05,0.06173893046603782,1.8116641691225947e-05,0.0005920727262059355,0.0001675904753993911,0.00045627949742298776,1.7931971723284708e-05,2.7162557487803973e-05,3.8258279934315344e-05,3.509332609362465e-05,6.235984280428e-05,6.158066899815665e-05,0.0001958704301674647,0.006177227313132981,1.827524975540545e-05,6.991668257571931e-05,0.00032298194045209735,0.061675652906468224,3.635653328646598e-05,3.649806687883147e-05,3.798873043748168e-05,4.1335555780185075e-05,1.9690559519321882e-05,2.5429344254327027e-05,8.758912907307823e-05,399729.88229720504
-2.4488869073695665,1.6043334159900224,0.26201257978613474,0.12817773087184703,0.2916563798329639,0.5808931142722292,0.39646996037589116,0.511594804105548,0.5428954518142111,0.4534929804262171,0.1640947922755416,0.22223326087336953,0.12263158228250141,0.20758759603750762,-0.15784660947201518,0.5352934016036494,0.0296149618035133,0.6248746106636133,-0.5527771187976542,1.0493618643396616,-0.9272421238894525,1.531058089045361,-1.183564187263042,-1.7829499810960008,0.08356615220414733,0.24083877279011748,-0.1180899676548699,0.28798846762784924,-0.027761569641306712,0.13666411815681684,0.30344202393661673,0.33272027975927293,0.4727188699392446,0.7210576579916774,-0.5265754020411776,7.567401033603661e-05,1.6290425186188512e-05,3.646781950660572e-05,1.4586871491257508e-05,0.00010977150857199366,0.00016112560944014698,4.478473599237911e-05,0.0013053897505294577,0.00010439031544030893,0.00010611341095584293,2.0714419651174825e-05,0.0017163156887007348,1.810026119475869e-05,0.0005613629555048531,0.0001660801833810033,0.000437342142565808,1.798194196169851e-05,2.726755126616696e-05,3.895643960282133e-05,3.5199491806017494e-05,6.460765025667328e-05,6.171464670757211e-05,0.0001739915705670447,0.0005932535728610025,1.832688011369688e-05,6.977349413525368e-05,0.0003075126866639302,0.0014787823647753968,3.656587716885573e-05,3.668555311259217e-05,3.8111005129854523e-05,4.136147272339427e-05,1.9692222447091516e-05,2.5393321050931448e-05,8.764164174770472e-05,437388.31452269433
-2.449634160365978,1.604438418503374,0.26185999095979295,0.12809381549753884,0.29164105271781,0.5808518090286582,0.3965686395701524,0.511527594051295,0.542583467001493,0.4535959883044916,0.16394354753965082,0.22203915197583762,0.12267061041800423,0.20791445814086285,-0.15768777773605844,0.5351125934152834,0.029534940607148667,0.6249831707773269,-0.552699676707527,1.0493931576401998,-0.9273202524912718,1.5311974253470602,-1.1837247131103963,-1.7834481511869413,0.08746862889039929,0.24275667319766875,-0.09209266029880847,0.2965399298826121,-0.028666602112797042,0.13588399261444806,0.3018880547531976,0.3303717527428114,0.47270087323700155,0.72095629444924,-0.5265543511545845,7.566935044194349e-05,1.6291113252069974e-05,3.647014630103704e-05,1.4586874261128767e-05,0.00010977900212722736,0.0001611226026565134,4.478985641046184e-05,0.0013056259909369969,0.00010440219152360792,0.00010611095219566128,2.0715030252955598e-05,0.0017163130700684262,1.8100545551037664e-05,0.0005612172359985416,0.00016606485939374253,0.0004373478291832019,1.798218972179432e-05,2.7267820726905615e-05,3.89569662706054e-05,3.5198891404937146e-05,6.460594978968844e-05,6.171704167055152e-05,0.00017400052681808333,0.000593292836261176,1.8315139507500814e-05,6.975500267215504e-05,0.00030636406332753906,0.0014825617597597947,3.6570398186892025e-05,3.669234699647687e-05,3.8113239650901194e-05,4.1341957104358024e-05,1.9692233457066823e-05,2.5394012973058288e-05,8.764251530132452e-05,437403.0096184041
-2.448538954316252,1.6043013047991628,0.2620187383505039,0.12806000049605162,0.2918253502599206,0.58062024747949,0.3963649913773458,0.5112778111386157,0.5427701513393014,0.45339368002176,0.1640268018600743,0.22256562043455183,0.12268962188881562,0.20791677300065323,-0.15789872112312486,0.5356179700918504,0.02950252431979492,0.6248108238640504,-0.5528306309053189,1.0492992665053664,-0.9273471506622805,1.530909944887156,-1.1835733315695258,-1.7827766134053493,0.08224170159668298,0.24329708919861193,-0.11410521175625528,0.29979563428009803,-0.027812061685063918,0.13668421694109567,0.3037180037232604,0.33324695249912323,0.472763639512961,0.7209367206972827,-0.52639908215507,7.566377687222384e-05,1.62902724451938e-05,3.646797380057435e-05,1.4586854535111386e-05,0.00010977248309059717,0.0001611150439310669,4.4787339470817006e-05,0.001305555062964773,0.00010439697653000095,0.00010611251745775215,2.0715577288688787e-05,0.0017163740918423708,1.8100382911141437e-05,0.0005612492098024458,0.0001660973429704302,0.00043728629363176224,1.7982398083486546e-05,2.7267298892400527e-05,3.895821146910742e-05,3.519874348348431e-05,6.460680282831267e-05,6.171500166705994e-05,0.00017399142182594505,0.0005931900593128532,1.8320788635135478e-05,6.988916925199162e-05,0.00030623385750545634,0.0014675976607721613,3.657284500585227e-05,3.668858292559774e-05,3.812497444858805e-05,4.13556243570642e-05,1.9692176603903468e-05,2.539399319839235e-05,8.764048262668648e-05,437393.15339647746
-2.37283010896269,1.5796706922071904,0.2532470966330197,0.12147445201760165,0.30491606743493416,0.5997341552850641,0.3846913036378857,-4.486481590822603,0.5400618043438369,0.47203100507188334,0.15947224928489478,-7.5750412495124095,0.11802634132338474,0.8168450529435524,-0.13294149381751533,0.8567206996483232,0.026201053494809178,0.6050069754542456,-0.5239972945904493,1.0243402847205012,-0.8575834384995377,1.4966580707547124,-1.3399243214995655,-4.465646692751664,0.08260881476952224,0.23106691307628546,-0.3170882666336582,-7.69116101457819,-0.03355495260447203,0.12347567243185104,0.2854287258606008,0.31844868655350594,0.4504030030110747,0.6802315172170631,-0.5347842976637631,7.488986524550977e-05,1.628592797482536e-05,3.6279798614946244e-05,1.4566292663093286e-05,0.00011046462783330171,0.0001632795689768132,4.481600670765369e-05,0.017100282449179705,0.00010508283371622728,0.0001079512664938728,2.067391158155426e-05,1.521784034907238,1.811895134124491e-05,0.0005903195053878969,0.00016758694508951132,0.00045507889044403956,1.79350032594901e-05,2.716028626742794e-05,3.827544173144364e-05,3.509492813698255e-05,6.239140686751794e-05,6.160720942853815e-05,0.0001953284902870159,0.006582210277870258,1.8268350456197792e-05,6.99116113214879e-05,0.00032160511821115303,0.7264900827276023,3.6365627185858405e-05,3.6505816872742365e-05,3.7980656197264134e-05,4.13241421572862e-05,1.9693412195323842e-05,2.5431885229092975e-05,8.760823474134524e-05,387567.7208556833
-2.449013453509151,1.6043057690596938,0.26202403400182805,0.12809429654653892,0.2917351402489735,0.5806389308422322,0.3963570217217401,0.5115907022276374,0.5429270053953887,0.45367765202629745,0.1640216576616873,0.22196162650160312,0.12269220997855518,0.20738168509526486,-0.15779651990097984,0.5354735308371589,0.029685575991932014,0.6250134178241519,-0.5525816852453864,1.0493748105270386,-0.927184413932514,1.53092993032369,-1.1833951310085211,-1.7828351293202087,0.08351701447209846,0.24286654723216702,-0.11262526170043885,0.2881504714992893,-0.027953332299086073,0.13655766800731553,0.30344991084452666,0.3327066446003515,0.47266697523662654,0.721036755110476,-0.5264119197400987,7.567335422041243e-05,1.6290293635357306e-05,3.6468711088391014e-05,1.4586731366496257e-05,0.00010977397127335627,0.00016109999032479404,4.478927618581498e-05,0.0013054765479677609,0.00010438717916238736,0.00010611130040395883,2.0714691433162165e-05,0.0017162783134747758,1.8100044070768434e-05,0.0005612957620569482,0.00016609201823385565,0.0004373113151607637,1.7981981808891978e-05,2.7267772175663337e-05,3.8956491210963734e-05,3.519880263707963e-05,6.460861655472487e-05,6.171383694169025e-05,0.0001739963902641431,0.0005931857772763521,1.8318915813729485e-05,6.985940297268575e-05,0.0003059277309733168,0.0014789604768623988,3.6568131507615696e-05,3.6689223419673476e-05,3.811738150286131e-05,4.1347957405270707e-05,1.969206039811552e-05,2.5393793382511898e-05,8.764354209720747e-05,437394.14754473255
-2.4490954670994474,1.6042811706446223,0.26189789993790297,0.12808070082313663,0.2917886260874123,0.5810251257187227,0.39648930750431166,0.5119001637732008,0.5429049788764423,0.45362383805813944,0.16404697959754114,0.222287619701194,0.12273198790215754,0.20784102437043575,-0.15785029160305863,0.5349893481260598,0.029502265276808423,0.6250505291998437,-0.5526474200662187,1.049445880238297,-0.927340944004119,1.5310571169210738,-1.1835956865777324,-1.7828217688561063,0.08463956194242409,0.24272301633250606,-0.11456764431872267,0.2855405228454494,-0.027996307198727474,0.13643135704536533,0.303025690075253,0.3320820541508217,0.47279967776577914,0.7210429607545173,-0.5263702287612045,7.567347373267239e-05,1.6290294323836294e-05,3.647023355159404e-05,1.4586902956023797e-05,0.00010978121177524728,0.00016112116027068268,4.478961729465315e-05,0.001305385576386574,0.00010439551517252865,0.00010612191946451284,2.0714885391907077e-05,0.0017161394880768803,1.8100392287294624e-05,0.0005612413343007416,0.0001660889126852468,0.00043730249570187455,1.7982416650548456e-05,2.7267893246473358e-05,3.895663166711041e-05,3.5199305688438456e-05,6.46088323825168e-05,6.171610526771436e-05,0.00017399759681047944,0.0005931696305431246,1.832056823722316e-05,6.983278977735637e-05,0.00030792095787570464,0.0014731601746425095,3.6566956380311814e-05,3.668809845479036e-05,3.8113369732732595e-05,4.13535905790906e-05,1.9692241299469186e-05,2.5393780805926258e-05,8.764346374998737e-05,437401.89635029924
-2.448771091455768,1.6042878426480132,0.26206954561635565,0.12811018677594987,0.2919598243641449,0.5810167508678968,0.3963944222889338,0.5110809055959392,0.542913001896002,0.45344661477600656,0.16407845929901738,0.22163640773472962,0.12269530355615774,0.20734558888893287,-0.15779707383282046,0.535460140910309,0.02956272163766787,0.6248301943321237,-0.552605951025755,1.0491471518117794,-0.9272529372099267,1.5308414974763898,-1.1834109063242033,-1.7828743265251419,0.08287553106760741,0.24012211681135906,-0.10679529191119576,0.30555049981109234,-0.027835149789427385,0.13670427039514726,0.3035025214695796,0.3327911625709203,0.47279418809318746,0.7210100782610007,-0.5263425318513296,7.566328424310773e-05,1.628988205997986e-05,3.646908797784179e-05,1.4586608784751569e-05,0.00010977237657636283,0.00016111692681452077,4.4788325409111914e-05,0.0013056736919522484,0.00010439074843182214,0.00010611713158301796,2.0714815891819294e-05,0.0017161883947676927,1.8100343823708297e-05,0.0005612086162890682,0.0001660895800307197,0.000437316782702022,1.7981768411474078e-05,2.726727605427068e-05,3.895542676176706e-05,3.519614913528487e-05,6.460815089468302e-05,6.171204860134205e-05,0.000173994479773002,0.0005931592645611118,1.8318032978052963e-05,6.989543016042123e-05,0.000305920686291263,0.0014516366601898178,3.657312964539024e-05,3.6693091793763396e-05,3.812902326352434e-05,4.136405119150657e-05,1.9691783202413234e-05,2.539386761339622e-05,8.763944810470931e-05,437372.2420357426
-2.449429219089897,1.6043422183184004,0.2619114125080761,0.1281568765853797,0.2919582724036437,0.5809975178977421,0.39668969279990335,0.5113465757070447,0.5429199841086164,0.4537303357967519,0.16407681672267058,0.22200356983146174,0.12263559887363143,0.20810448662502562,-0.1577460592089962,0.5353033806475579,0.029601507838543123,0.6250965817804188,-0.552711961652888,1.0495167361070445,-0.9272825836559838,1.5312221468405884,-1.1834523502887724,-1.7829416269145049,0.08649893428577224,0.24106547130008624,-0.11729451792237917,0.2946012856675267,-0.028330160153834685,0.13614117620075256,0.3022818686146777,0.3309227678641218,0.4727692615136593,0.7211118158356137,-0.5263322275680402,7.567589517571003e-05,1.629072513787826e-05,3.647034642269948e-05,1.4587032387783754e-05,0.00010977851894036113,0.0001611247530656616,4.478796226236573e-05,0.001305550263349099,0.00010440147984743982,0.00010612088768446532,2.071520342744923e-05,0.0017166157829709063,1.8100479578831362e-05,0.0005612443861128131,0.00016607863854088803,0.00043731705762174424,1.798260682107595e-05,2.7268475931475268e-05,3.8957366999832576e-05,3.520095905326596e-05,6.460824364424829e-05,6.1717439687899e-05,0.00017398752055785592,0.0005932307595972136,1.8323762931090815e-05,6.983642285042109e-05,0.00030671271859864337,0.0014647210829207534,3.6570637619671645e-05,3.668948788405583e-05,3.812137700508129e-05,4.136242539211952e-05,1.969228777398753e-05,2.539464471271303e-05,8.763666740891473e-05,437410.92851801077
-2.4491018294890146,1.604347932422623,0.2619988513031535,0.12816555602820837,0.29174780851976484,0.5808895150792344,0.3963504115145731,0.5110235007646167,0.5427832423619079,0.45382434597586097,0.16397737128505627,0.2220080544244334,0.12266165491391058,0.20746528271576778,-0.15767578714622385,0.5354304364443935,0.0295133804382067,0.6249608066254949,-0.5526811109074261,1.0493857700968,-0.9273534519140731,1.5310741950892344,-1.183635463376762,-1.7826158465348283,0.08262993136192874,0.24808657909725307,-0.11640509596355794,0.29325777298591993,-0.02779104183213534,0.1366633670832483,0.3038068968922545,0.3331584845619718,0.4727907293105359,0.7210035167748323,-0.5263212545588161,7.567510584812174e-05,1.6290946005736015e-05,3.6470869760735874e-05,1.45870248572304e-05,0.00010978207491569532,0.0001611058984136493,4.478901139352407e-05,0.0013054711420910675,0.00010439580561404937,0.00010611807255584333,2.071534251406865e-05,0.0017165032402085725,1.810072780962498e-05,0.000561238521666827,0.00016608239600863903,0.0004373706593997434,1.798264324596448e-05,2.7268443120427023e-05,3.8957028587138536e-05,3.519964945706882e-05,6.46103343795092e-05,6.171767927911411e-05,0.00017399470193428984,0.000593218461444722,1.831547193024259e-05,6.98818653905059e-05,0.000307706288566672,0.001463806672971123,3.656951699718798e-05,3.6688740374966784e-05,3.8109100684812386e-05,4.1347383732366706e-05,1.9692490629093516e-05,2.539458318625426e-05,8.764294498907377e-05,437426.0997519633
-2.371555806290668,1.5791711330126423,0.2533358426909572,0.12135278939998914,0.3043839372770315,0.5987528860708059,0.38438785815712145,-4.0258785585864665,0.5398516893680366,0.4707275763021517,0.15967715834391483,-4.3992797388681115,0.1180034230685791,0.8018905439655538,-0.13393431943436596,0.8508151187755549,0.02619658289223856,0.6050105181294761,-0.5239306194675897,1.0236922856876458,-0.8576957283794284,1.4958502187250533,-1.3373299764630935,-3.9654193633669848,0.07811672559174912,0.22447617150501556,-0.2867416674415082,-5.735167510492525,-0.032954900865228245,0.12435090517339892,0.2870233643045238,0.3207242157269902,0.45028044918860455,0.6803626204081796,-0.5346111107605248,7.484045174250555e-05,1.6273705891242135e-05,3.62685619394508e-05,1.4556661766924214e-05,0.00011034684322359359,0.00016299455845025145,4.478917324791316e-05,0.012168837874933358,0.00010498098235228375,0.00010776185211742245,2.0664774275978518e-05,0.06592881574940593,1.8107381592143817e-05,0.0005861478232992182,0.00016730180077550853,0.00045340467188482157,1.792690080702991e-05,2.7153230436559532e-05,3.8263090768664804e-05,3.507968614995423e-05,6.237431344698484e-05,6.157908696275621e-05,0.00019495926739685068,0.004069853152782872,1.826305205000233e-05,6.975641166678648e-05,0.0003180878138589174,0.10410509736134442,3.6348134215388625e-05,3.648579030954462e-05,3.797254523567359e-05,4.130077945078219e-05,1.968123069284202e-05,2.5413162059896907e-05,8.754255738638051e-05,401810.30186544894
-2.4490532529579996,1.6043677047200406,0.2618656222182468,0.12818960106340824,0.29179579955595875,0.5809387218002909,0.3963044646167536,0.5107803760743573,0.5427779519756091,0.4535212843781675,0.16407320542356846,0.22152080507632405,0.12263690851825144,0.20708244528439776,-0.15749924219453215,0.5355883039086059,0.02955796792903972,0.6250417591395712,-0.5526561120825342,1.0493377805007618,-0.9272885555067745,1.5312526414594037,-1.1834616585964366,-1.7829361642632857,0.08447625425168927,0.2432267354533658,-0.12014143541151846,0.2989927921200001,-0.02804065442691809,0.13651941915780905,0.30306529562493406,0.33211218035515,0.4727205951957749,0.7210493515410404,-0.5266070848368268,7.566773356078775e-05,1.6290717780343068e-05,3.647115446698145e-05,1.4586954171594029e-05,0.0001097797877465434,0.0001611208628546423,4.4788849384774414e-05,0.001305564841622205,0.00010439918479808744,0.00010611454946462435,2.0715076381340035e-05,0.0017162872025844305,1.8100807033389853e-05,0.0005612682965013738,0.00016607956572577338,0.0004372993214811039,1.798227350059995e-05,2.7268215895540846e-05,3.895703909397535e-05,3.5197781425985377e-05,6.461027173431144e-05,6.171840837419666e-05,0.00017399917379147607,0.0005932639754302992,1.8309736051802923e-05,6.984552968886954e-05,0.00030650586781302494,0.0014634362391892151,3.6569410108416805e-05,3.668630733774356e-05,3.810957302648718e-05,4.133552997062844e-05,1.9692494220233125e-05,2.539406637160648e-05,8.764366710265747e-05,437414.9193805456
