t,deaths,cases,cases_cum,nCFR,case_adj,cases_adj_cum,date
169,262,732,51504,0.35792349726775957,43666.666666666664,3524833.333333332,2020-06-17
170,280,759,52263,0.3689064558629776,46666.666666666664,3571499.9999999986,2020-06-18
171,273,760,53023,0.3592105263157895,45500.0,3616999.9999999986,2020-06-19
172,351,1067,54090,0.3289597000937207,58500.0,3675499.9999999986,2020-06-20
173,206,581,54671,0.35456110154905335,34333.333333333336,3709833.333333332,2020-06-21
174,263,743,55414,0.35397039030955585,43833.333333333336,3753666.6666666656,2020-06-22
175,236,611,56025,0.3862520458265139,39333.333333333336,3792999.999999999,2020-06-23
176,230,655,56680,0.3511450381679389,38333.333333333336,3831333.3333333326,2020-06-24
177,291,824,57504,0.35315533980582525,48500.0,3879833.3333333326,2020-06-25
178,279,747,58251,0.37349397590361444,46500.0,3926333.3333333326,2020-06-26
179,201,547,58798,0.36745886654478976,33500.0,3959833.3333333326,2020-06-27
180,258,720,59518,0.35833333333333334,43000.0,4002833.3333333326,2020-06-28
181,223,669,60187,0.3333333333333333,37166.666666666664,4039999.999999999,2020-06-29
182,308,815,61002,0.37791411042944784,51333.333333333336,4091333.3333333326,2020-06-30
183,439,1303,62305,0.33691481197237144,73166.66666666667,4164499.999999999,2020-07-01
184,264,737,63042,0.3582089552238806,44000.0,4208499.999999999,2020-07-02
185,270,748,63790,0.3609625668449198,45000.0,4253499.999999999,2020-07-03
186,262,692,64482,0.3786127167630058,43666.666666666664,4297166.666666666,2020-07-04
187,269,742,65224,0.36253369272237196,44833.333333333336,4341999.999999999,2020-07-05
188,280,769,65993,0.3641092327698309,46666.666666666664,4388666.666666666,2020-07-06
189,281,769,66762,0.36540962288686607,46833.333333333336,4435499.999999999,2020-07-07
190,278,759,67521,0.3662714097496706,46333.333333333336,4481833.333333332,2020-07-08
191,233,697,68218,0.33428981348637016,38833.333333333336,4520666.666666665,2020-07-09
192,389,1100,69318,0.35363636363636364,64833.33333333333,4585499.999999998,2020-07-10
193,233,630,69948,0.36984126984126986,38833.333333333336,4624333.333333331,2020-07-11
194,264,693,70641,0.38095238095238093,44000.0,4668333.333333331,2020-07-12
195,223,707,71348,0.31541725601131543,37166.666666666664,4705499.999999998,2020-07-13
196,231,700,72048,0.33,38500.0,4743999.999999998,2020-07-14
197,279,872,72920,0.31995412844036697,46500.0,4790499.999999998,2020-07-15
198,248,668,73588,0.3712574850299401,41333.333333333336,4831833.333333331,2020-07-16
199,222,687,74275,0.3231441048034934,37000.0,4868833.333333331,2020-07-17
200,247,718,74993,0.34401114206128136,41166.666666666664,4909999.999999998,2020-07-18
201,226,626,75619,0.3610223642172524,37666.666666666664,4947666.666666665,2020-07-19
202,337,1063,76682,0.31702728127939794,56166.666666666664,5003833.333333332,2020-07-20
203,189,577,77259,0.3275563258232236,31500.0,5035333.333333332,2020-07-21
204,196,619,77878,0.3166397415185784,32666.666666666664,5067999.999999999,2020-07-22
205,193,592,78470,0.3260135135135135,32166.666666666664,5100166.666666666,2020-07-23
206,200,590,79060,0.3389830508474576,33333.333333333336,5133499.999999999,2020-07-24
207,223,661,79721,0.3373676248108926,37166.666666666664,5170666.666666666,2020-07-25
208,197,565,80286,0.3486725663716814,32833.333333333336,5203499.999999999,2020-07-26
209,204,638,80924,0.31974921630094044,34000.0,5237499.999999999,2020-07-27
210,194,568,81492,0.3415492957746479,32333.333333333332,5269833.333333332,2020-07-28
211,166,463,81955,0.35853131749460043,27666.666666666668,5297499.999999999,2020-07-29
212,180,543,82498,0.3314917127071823,30000.0,5327499.999999999,2020-07-30
213,178,502,83000,0.3545816733067729,29666.666666666664,5357166.666666666,2020-07-31
214,277,920,83920,0.3010869565217391,46166.666666666664,5403333.333333333,2020-08-01
215,181,538,84458,0.33643122676579923,30166.666666666664,5433500.0,2020-08-02
216,183,600,85058,0.305,30500.0,5464000.0,2020-08-03
217,187,557,85615,0.3357271095152603,31166.666666666664,5495166.666666667,2020-08-04
218,168,564,86179,0.2978723404255319,28000.0,5523166.666666667,2020-08-05
219,173,521,86700,0.33205374280230326,28833.333333333332,5552000.0,2020-08-06
220,171,541,87241,0.31608133086876156,28500.0,5580500.0,2020-08-07
221,201,552,87793,0.3641304347826087,33500.0,5614000.0,2020-08-08
222,135,459,88252,0.29411764705882354,22500.0,5636500.0,2020-08-09
223,300,959,89211,0.31282586027111575,50000.0,5686500.0,2020-08-10
224,149,503,89714,0.2962226640159046,24833.333333333332,5711333.333333333,2020-08-11
225,179,523,90237,0.3422562141491396,29833.333333333332,5741166.666666666,2020-08-12
226,159,484,90721,0.3285123966942149,26500.0,5767666.666666666,2020-08-13
227,144,549,91270,0.26229508196721313,24000.0,5791666.666666666,2020-08-14
228,203,657,91927,0.3089802130898021,33833.333333333336,5825499.999999999,2020-08-15
229,146,448,92375,0.32589285714285715,24333.333333333332,5849833.333333332,2020-08-16
230,154,530,92905,0.29056603773584905,25666.666666666668,5875499.999999999,2020-08-17
231,155,507,93412,0.3057199211045365,25833.333333333332,5901333.333333332,2020-08-18
232,153,472,93884,0.3241525423728814,25500.0,5926833.333333332,2020-08-19
233,232,798,94682,0.2907268170426065,38666.666666666664,5965499.999999999,2020-08-20
234,137,467,95149,0.29336188436830835,22833.333333333332,5988333.333333332,2020-08-21
235,112,453,95602,0.24724061810154527,18666.666666666668,6006999.999999999,2020-08-22
236,125,417,96019,0.2997601918465228,20833.333333333332,6027833.333333332,2020-08-23
237,142,449,96468,0.31625835189309576,23666.666666666668,6051499.999999999,2020-08-24
238,152,540,97008,0.2814814814814815,25333.333333333332,6076833.333333332,2020-08-25
239,133,392,97400,0.3392857142857143,22166.666666666668,6098999.999999999,2020-08-26
240,115,417,97817,0.27577937649880097,19166.666666666668,6118166.666666666,2020-08-27
241,145,565,98382,0.25663716814159293,24166.666666666668,6142333.333333333,2020-08-28
242,107,318,98700,0.33647798742138363,17833.333333333332,6160166.666666666,2020-08-29
243,122,432,99132,0.2824074074074074,20333.333333333332,6180499.999999999,2020-08-30
244,130,397,99529,0.327455919395466,21666.666666666668,6202166.666666666,2020-08-31
245,212,740,100269,0.2864864864864865,35333.333333333336,6237499.999999999,2020-09-01
246,131,402,100671,0.32587064676616917,21833.333333333332,6259333.333333332,2020-09-02
247,105,362,101033,0.2900552486187845,17500.0,6276833.333333332,2020-09-03
248,105,339,101372,0.30973451327433627,17500.0,6294333.333333332,2020-09-04
249,124,484,101856,0.256198347107438,20666.666666666668,6314999.999999999,2020-09-05
250,107,337,102193,0.31750741839762614,17833.333333333332,6332833.333333332,2020-09-06
251,127,399,102592,0.3182957393483709,21166.666666666668,6353999.999999999,2020-09-07
252,120,467,103059,0.2569593147751606,20000.0,6373999.999999999,2020-09-08
253,120,405,103464,0.2962962962962963,20000.0,6393999.999999999,2020-09-09
254,165,579,104043,0.2849740932642487,27500.0,6421499.999999999,2020-09-10
255,109,360,104403,0.30277777777777776,18166.666666666668,6439666.666666666,2020-09-11
256,114,355,104758,0.3211267605633803,19000.0,6458666.666666666,2020-09-12
257,100,331,105089,0.3021148036253776,16666.666666666668,6475333.333333333,2020-09-13
258,96,405,105494,0.23703703703703705,16000.0,6491333.333333333,2020-09-14
259,118,458,105952,0.2576419213973799,19666.666666666668,6511000.0,2020-09-15
260,79,330,106282,0.23939393939393938,13166.666666666666,6524166.666666667,2020-09-16
261,121,374,106656,0.3235294117647059,20166.666666666668,6544333.333333334,2020-09-17
262,131,416,107072,0.31490384615384615,21833.333333333332,6566166.666666667,2020-09-18
263,99,329,107401,0.3009118541033435,16500.0,6582666.666666667,2020-09-19
264,148,554,107955,0.26714801444043323,24666.666666666668,6607333.333333334,2020-09-20
265,90,342,108297,0.2631578947368421,15000.0,6622333.333333334,2020-09-21
266,94,332,108629,0.28313253012048195,15666.666666666666,6638000.000000001,2020-09-22
267,78,318,108947,0.24528301886792453,13000.0,6651000.000000001,2020-09-23
268,70,291,109238,0.24054982817869416,11666.666666666666,6662666.666666668,2020-09-24
269,132,463,109701,0.28509719222462204,22000.0,6684666.666666668,2020-09-25
270,70,285,109986,0.24561403508771928,11666.666666666666,6696333.333333335,2020-09-26
271,68,281,110267,0.24199288256227758,11333.333333333334,6707666.666666668,2020-09-27
272,99,363,110630,0.2727272727272727,16500.0,6724166.666666668,2020-09-28
273,96,304,110934,0.3157894736842105,16000.0,6740166.666666668,2020-09-29
274,90,362,111296,0.24861878453038674,15000.0,6755166.666666668,2020-09-30
275,149,605,111901,0.2462809917355372,24833.333333333332,6780000.000000001,2020-10-01
276,82,345,112246,0.23768115942028986,13666.666666666666,6793666.666666668,2020-10-02
277,74,277,112523,0.26714801444043323,12333.333333333334,6806000.000000001,2020-10-03
278,72,288,112811,0.25,12000.0,6818000.000000001,2020-10-04
279,89,374,113185,0.23796791443850268,14833.333333333332,6832833.333333334,2020-10-05
280,86,314,113499,0.27388535031847133,14333.333333333334,6847166.666666667,2020-10-06
281,78,302,113801,0.2582781456953642,13000.0,6860166.666666667,2020-10-07
282,87,312,114113,0.27884615384615385,14500.0,6874666.666666667,2020-10-08
283,93,357,114470,0.2605042016806723,15500.0,6890166.666666667,2020-10-09
284,126,481,114951,0.26195426195426197,21000.0,6911166.666666667,2020-10-10
285,62,252,115203,0.24603174603174602,10333.333333333334,6921500.0,2020-10-11
286,70,326,115529,0.2147239263803681,11666.666666666666,6933166.666666667,2020-10-12
287,83,386,115915,0.21502590673575128,13833.333333333334,6947000.0,2020-10-13
288,75,353,116268,0.21246458923512748,12500.0,6959500.0,2020-10-14
289,95,439,116707,0.2164009111617312,15833.333333333332,6975333.333333333,2020-10-15
290,81,285,116992,0.28421052631578947,13500.0,6988833.333333333,2020-10-16
291,75,312,117304,0.2403846153846154,12500.0,7001333.333333333,2020-10-17
292,89,346,117650,0.25722543352601157,14833.333333333332,7016166.666666666,2020-10-18
293,95,384,118034,0.24739583333333334,15833.333333333332,7031999.999999999,2020-10-19
294,114,524,118558,0.21755725190839695,19000.0,7050999.999999999,2020-10-20
295,83,312,118870,0.266025641025641,13833.333333333334,7064833.333333332,2020-10-21
296,78,325,119195,0.24,13000.0,7077833.333333332,2020-10-22
297,74,330,119525,0.22424242424242424,12333.333333333334,7090166.666666665,2020-10-23
298,62,268,119793,0.23134328358208955,10333.333333333334,7100499.999999998,2020-10-24
299,96,399,120192,0.24060150375939848,16000.0,7116499.999999998,2020-10-25
300,73,353,120545,0.20679886685552407,12166.666666666666,7128666.666666665,2020-10-26
301,78,298,120843,0.26174496644295303,13000.0,7141666.666666665,2020-10-27
302,85,341,121184,0.24926686217008798,14166.666666666666,7155833.333333332,2020-10-28
303,73,335,121519,0.21791044776119403,12166.666666666666,7167999.999999999,2020-10-29
304,77,370,121889,0.20810810810810812,12833.333333333334,7180833.333333332,2020-10-30
305,57,248,122137,0.22983870967741934,9500.0,7190333.333333332,2020-10-31
306,143,665,122802,0.21503759398496242,23833.333333333332,7214166.666666665,2020-11-01
307,96,414,123216,0.2318840579710145,16000.0,7230166.666666665,2020-11-02
308,78,420,123636,0.18571428571428572,13000.0,7243166.666666665,2020-11-03
309,73,412,124048,0.17718446601941748,12166.666666666666,7255333.333333332,2020-11-04
310,105,470,124518,0.22340425531914893,17500.0,7272833.333333332,2020-11-05
311,78,416,124934,0.1875,13000.0,7285833.333333332,2020-11-06
312,78,347,125281,0.22478386167146974,13000.0,7298833.333333332,2020-11-07
313,102,380,125661,0.26842105263157895,17000.0,7315833.333333332,2020-11-08
314,92,467,126128,0.19700214132762311,15333.333333333332,7331166.666666665,2020-11-09
315,139,669,126797,0.2077727952167414,23166.666666666668,7354333.333333332,2020-11-10
316,98,429,127226,0.22843822843822845,16333.333333333332,7370666.666666665,2020-11-11
317,92,455,127681,0.2021978021978022,15333.333333333332,7385999.999999998,2020-11-12
318,108,464,128145,0.23275862068965517,18000.0,7403999.999999998,2020-11-13
319,105,454,128599,0.23127753303964757,17500.0,7421499.999999998,2020-11-14
320,152,659,129258,0.2306525037936267,25333.333333333332,7446833.333333331,2020-11-15
321,131,648,129906,0.2021604938271605,21833.333333333332,7468666.666666664,2020-11-16
322,130,670,130576,0.19402985074626866,21666.666666666668,7490333.333333331,2020-11-17
323,128,639,131215,0.20031298904538342,21333.333333333332,7511666.666666664,2020-11-18
324,135,687,131902,0.1965065502183406,22500.0,7534166.666666664,2020-11-19
325,206,1147,133049,0.17959895379250218,34333.333333333336,7568499.999999997,2020-11-20
326,110,589,133638,0.1867572156196944,18333.333333333332,7586833.33333333,2020-11-21
327,138,669,134307,0.2062780269058296,23000.0,7609833.33333333,2020-11-22
328,148,886,135193,0.1670428893905192,24666.666666666668,7634499.999999997,2020-11-23
329,136,742,135935,0.18328840970350405,22666.666666666668,7657166.666666664,2020-11-24
330,168,915,136850,0.18360655737704917,28000.0,7685166.666666664,2020-11-25
331,131,760,137610,0.1723684210526316,21833.333333333332,7706999.999999997,2020-11-26
332,148,824,138434,0.1796116504854369,24666.666666666668,7731666.666666664,2020-11-27
333,136,813,139247,0.16728167281672818,22666.666666666668,7754333.333333331,2020-11-28
334,121,681,139928,0.1776798825256975,20166.666666666668,7774499.999999998,2020-11-29
335,221,1188,141116,0.18602693602693604,36833.333333333336,7811333.333333331,2020-11-30
336,276,1613,142729,0.17110973341599503,46000.0,7857333.333333331,2020-12-01
337,190,957,143686,0.19853709508881923,31666.666666666664,7888999.999999998,2020-12-02
338,153,957,144643,0.15987460815047022,25500.0,7914499.999999998,2020-12-03
339,159,964,145607,0.16493775933609958,26500.0,7940999.999999998,2020-12-04
340,157,980,146587,0.16020408163265307,26166.666666666668,7967166.666666665,2020-12-05
341,144,803,147390,0.1793275217932752,24000.0,7991166.666666665,2020-12-06
342,191,1036,148426,0.18436293436293436,31833.333333333332,8022999.999999998,2020-12-07
343,185,1038,149464,0.17822736030828518,30833.333333333332,8053833.333333331,2020-12-08
344,172,927,150391,0.1855447680690399,28666.666666666668,8082499.999999998,2020-12-09
345,241,1390,151781,0.17338129496402876,40166.666666666664,8122666.666666665,2020-12-10
346,148,937,152718,0.15795090715048027,24666.666666666668,8147333.333333332,2020-12-11
347,127,867,153585,0.14648212226066898,21166.666666666668,8168499.999999999,2020-12-12
348,151,829,154414,0.18214716525934863,25166.666666666668,8193666.666666666,2020-12-13
349,188,1060,155474,0.17735849056603772,31333.333333333332,8224999.999999999,2020-12-14
350,192,1115,156589,0.17219730941704037,32000.0,8256999.999999999,2020-12-15
351,139,857,157446,0.16219369894982497,23166.666666666668,8280166.666666666,2020-12-16
352,146,1205,158651,0.12116182572614108,24333.333333333332,8304499.999999999,2020-12-17
353,168,1095,159746,0.15342465753424658,28000.0,8332499.999999999,2020-12-18
354,139,824,160570,0.16868932038834952,23166.666666666668,8355666.666666666,2020-12-19
355,221,1267,161837,0.17442778216258878,36833.333333333336,8392500.0,2020-12-20
356,133,989,162826,0.134479271991911,22166.666666666668,8414666.666666666,2020-12-21
357,156,945,163771,0.16507936507936508,26000.0,8440666.666666666,2020-12-22
358,159,1015,164786,0.1566502463054187,26500.0,8467166.666666666,2020-12-23
359,171,955,165741,0.17905759162303664,28500.0,8495666.666666666,2020-12-24
360,177,1150,166891,0.15391304347826087,29500.0,8525166.666666666,2020-12-25
361,158,1118,168009,0.1413237924865832,26333.333333333332,8551500.0,2020-12-26
362,167,1029,169038,0.16229348882410108,27833.333333333332,8579333.333333334,2020-12-27
363,193,1377,170415,0.140159767610748,32166.666666666664,8611500.0,2020-12-28
364,152,971,171386,0.15653964984552007,25333.333333333332,8636833.333333334,2020-12-29
365,172,1179,172565,0.1458863443596268,28666.666666666668,8665500.0,2020-12-30
366,172,1224,173789,0.14052287581699346,28666.666666666668,8694166.666666666,2020-12-31
367,392,2974,176763,0.13180901143241425,65333.33333333333,8759500.0,2021-01-01
368,226,1860,178623,0.12150537634408602,37666.666666666664,8797166.666666666,2021-01-02
369,215,1757,180380,0.12236767216846899,35833.333333333336,8833000.0,2021-01-03
370,241,2105,182485,0.11448931116389549,40166.666666666664,8873166.666666666,2021-01-04
371,264,2311,184796,0.11423626135871917,44000.0,8917166.666666666,2021-01-05
372,193,1667,186463,0.11577684463107378,32166.666666666664,8949333.333333332,2021-01-06
373,238,1745,188208,0.13638968481375358,39666.666666666664,8988999.999999998,2021-01-07
374,254,2139,190347,0.1187470780738663,42333.333333333336,9031333.333333332,2021-01-08
375,213,1682,192029,0.12663495838287753,35500.0,9066833.333333332,2021-01-09
376,377,2907,194936,0.12968696250429995,62833.33333333333,9129666.666666666,2021-01-10
377,219,2002,196938,0.10939060939060939,36500.0,9166166.666666666,2021-01-11
378,192,1949,198887,0.09851205746536686,32000.0,9198166.666666666,2021-01-12
379,200,1754,200641,0.11402508551881414,33333.333333333336,9231500.0,2021-01-13
380,234,1852,202493,0.1263498920086393,39000.0,9270500.0,2021-01-14
381,298,2858,205351,0.10426871938418475,49666.666666666664,9320166.666666666,2021-01-15
382,215,1761,207112,0.12208972174900624,35833.333333333336,9356000.0,2021-01-16
383,177,1714,208826,0.10326721120186698,29500.0,9385500.0,2021-01-17
384,260,2625,211451,0.09904761904761905,43333.333333333336,9428833.333333334,2021-01-18
385,185,2039,213490,0.09073075036782736,30833.333333333332,9459666.666666668,2021-01-19
386,319,3598,217088,0.0886603668704836,53166.666666666664,9512833.333333334,2021-01-20
387,188,2269,219357,0.08285588364918467,31333.333333333332,9544166.666666668,2021-01-21
388,206,2534,221891,0.08129439621152329,34333.333333333336,9578500.000000002,2021-01-22
389,196,2115,224006,0.09267139479905437,32666.666666666664,9611166.666666668,2021-01-23
390,234,2089,226095,0.11201531833413117,39000.0,9650166.666666668,2021-01-24
391,288,4019,230114,0.07165961682010451,48000.0,9698166.666666668,2021-01-25
392,190,2735,232849,0.06946983546617916,31666.666666666664,9729833.333333334,2021-01-26
393,212,2791,235640,0.07595843783590112,35333.333333333336,9765166.666666668,2021-01-27
394,229,3666,239306,0.062465902891434805,38166.666666666664,9803333.333333334,2021-01-28
395,178,3210,242516,0.05545171339563863,29666.666666666664,9833000.0,2021-01-29
396,178,3295,245811,0.054021244309559936,29666.666666666664,9862666.666666666,2021-01-30
397,197,2971,248782,0.06630764052507573,32833.333333333336,9895500.0,2021-01-31
398,491,8789,257571,0.055865286153145975,81833.33333333333,9977333.333333334,2021-02-01
399,323,5624,263195,0.057432432432432436,53833.333333333336,10031166.666666668,2021-02-02
400,235,5190,268385,0.04527938342967245,39166.666666666664,10070333.333333334,2021-02-03
401,266,5472,273857,0.04861111111111111,44333.333333333336,10114666.666666668,2021-02-04
