mean_all,stdm_all,median_all,mean_death,stdm_death,median_death,mean_cure,stdm_cure,median_cure,n_death,n_cure,age_min,age_mean,age_max,ibp_min,ibp_mean,ibp_max
9.090565017572317,0.132322144847549,6.0,9.316582914572864,0.4110582806222083,6.0,8.860873694207028,0.13754837501837427,6.0,597,6318,30,35.105091317212526,39,-0.4143,-0.2228590960106132,0.0333
9.479562185199535,0.11407382722841447,6.0,9.643572621035059,0.31002792514401706,6.0,9.177888611803823,0.12049273214870551,6.0,1198,8421,40,44.672055427251735,49,-0.4143,-0.2291657358807452,0.0333
9.956504702194357,0.08671934961800445,7.0,10.129078014184397,0.18384541818324523,7.0,9.665027239709444,0.09728479227498536,7.0,3525,13216,50,57.07996409470023,64,-0.4143,-0.22586705688745806,0.0333
10.492090680100755,0.11657842258801784,7.0,9.878661087866108,0.19286110318020921,7.0,10.580629056415377,0.14535060397087,7.0,3346,6009,65,69.35874945178874,74,-0.4143,-0.22273710293840934,0.0333
10.041814316087882,0.130713988210307,7.0,9.167532467532467,0.18072320699264655,6.0,10.455329807959922,0.1807347752360139,7.0,3080,3593,75,79.155204778157,84,-0.4143,-0.21366931740614276,0.0333
8.818290496114765,0.16560246263958736,6.0,7.2988505747126435,0.18394277634788714,5.0,10.799261992619925,0.2988377755971899,8.0,1827,1355,85,89.3115252947889,140,-0.4143,-0.2111798782807113,0.0333
9.75582479030755,0.44469569566463557,4.0,9.063492063492063,1.8961616733783129,3.0,8.786740331491712,0.44546070854152997,4.0,63,905,0,6.677279305354559,17,0.0347,0.22552872648335778,0.4815
9.342888047593293,0.27930908612561184,6.0,9.417322834645669,1.0298288933927462,6.0,8.93035143769968,0.28286915075868774,5.0,127,1565,18,24.83977420755536,29,0.0347,0.23649066435084787,0.4824
9.59280061271381,0.1986384684185546,6.0,8.805633802816901,0.5978635521808413,5.0,9.240907677960832,0.2070060765068671,6.0,355,3217,30,35.08311345646438,39,0.0347,0.25110248774971783,0.4824
9.868503213957759,0.16453078160228543,6.0,8.37246963562753,0.3663629760440641,5.0,9.700232558139534,0.1755487593949519,6.0,741,4300,40,44.60855132120568,49,0.0347,0.25179032001062723,0.4824
10.81981397361021,0.1367628050963802,7.0,9.3078007518797,0.23334085938221025,6.0,10.638141426783479,0.1584343604227003,7.0,2128,6392,50,57.12864147678108,64,0.0347,0.2527006850302934,0.4824
10.79415347137637,0.16923212592879608,7.0,8.814374107567826,0.23080345635745356,6.0,11.416848673946959,0.22316084973913783,7.0,2101,3205,65,69.41604965156795,74,0.0347,0.2531334168118508,0.4824
9.993747208575257,0.1772083944656173,7.0,7.990458015267175,0.20297427756289738,5.0,11.26836293807009,0.27159733634194355,7.0,2096,2083,75,79.13479536248079,84,0.0347,0.2602096940913573,0.4824
9.126888217522659,0.248319018352595,6.0,7.034985422740525,0.23688529933700334,5.0,11.992814371257484,0.5048849624925107,7.0,1372,835,85,89.47766323024055,113,0.0347,0.2646589633447863,0.4824
11.081521739130435,0.3924032918558577,6.0,9.297297297297296,1.9143768825585359,4.0,10.318650421743206,0.39961092571076,6.0,74,1067,0,6.987546699875467,17,0.4843,0.7231627023661267,0.9319
10.867573011077543,0.3189661788384146,6.0,8.1437125748503,0.744470778277203,5.0,10.734261501210653,0.34998924715064844,6.0,167,1652,18,24.7928599450765,29,0.4843,0.7151138877991344,0.9319
11.038331726133077,0.2274671005555594,6.0,8.35264483627204,0.4958843265484401,5.0,10.920854997111496,0.2506618588604643,6.0,397,3462,30,35.1025960170697,39,0.4843,0.7150977773826495,0.9319
10.83834655840561,0.1825108392824407,6.0,8.910353535353535,0.36754272909442337,5.0,10.668882031806314,0.20391858600062815,6.0,792,4213,40,44.550879978827574,49,0.4843,0.7138529707555874,0.9319
10.690594594594595,0.13255672120754647,7.0,9.375057313159102,0.2318280009339941,6.0,10.515439800374299,0.15456007097331112,7.0,2181,6412,50,57.04481689308919,64,0.4843,0.7136066302421687,0.9319
11.043328154669428,0.1713077987486447,7.0,8.730577010449796,0.21198411866522215,6.0,11.728264256777813,0.23507704385430678,7.0,2201,3209,65,69.45678459471563,74,0.4843,0.7160153828929647,0.9319
9.692619626926197,0.16530952180479666,6.0,7.892963752665246,0.19526705392644367,5.0,10.961421759861292,0.25284147400868395,7.0,2345,2307,75,79.27651918976545,84,0.4843,0.7182246934967975,0.9319
9.007722007722007,0.22559619901788452,6.0,6.900271370420624,0.22252925839617105,4.0,10.991649269311065,0.40788066807794204,7.0,1474,958,85,89.6996523134528,127,0.4843,0.7206795132388317,0.9319
10.792417061611374,0.41621229744431554,6.0,8.268041237113403,1.181773401644546,3.0,10.390552995391705,0.40904594076110834,6.0,97,868,0,6.846374730796842,17,0.933,1.148029504666183,1.381
9.91837968561064,0.2935546582817531,6.0,7.136054421768708,0.7850551380789059,3.0,10.159941305942773,0.3216548060845989,6.0,147,1363,18,24.711349836524988,29,0.933,1.1334302195235884,1.381
10.48982785602504,0.22204889781471204,6.0,9.673469387755102,0.6921466303958226,6.0,10.578336557059961,0.2447423031926935,7.0,343,2585,30,34.986270022883296,39,0.9332,1.138856910755151,1.381
11.080668257756564,0.20545580056413607,7.0,8.97258064516129,0.4383230408042335,5.0,11.321945213911972,0.23336998818503277,7.0,620,3249,40,44.614229653642724,49,0.933,1.132678962634368,1.3813
10.85119370591427,0.14822576427194362,7.0,8.88845510317903,0.24675817895363877,6.0,11.21430002002804,0.17758334621638994,7.0,1793,4993,50,57.12115008839676,64,0.933,1.1354273657765146,1.3818
10.99711093990755,0.17658508961030903,7.0,8.833980582524271,0.2234276004072054,6.0,12.328395953757225,0.2555892581665226,8.0,2060,2768,65,69.55007530120481,74,0.933,1.137516026606433,1.3818
10.649832402234637,0.18596328546361282,7.0,8.365777777777778,0.20890030862473252,5.0,12.895971443141255,0.31384797449880664,8.0,2250,1961,75,79.275401836969,84,0.933,1.1385820177956436,1.3818
8.865,0.20945678466834577,6.0,6.79177897574124,0.1976710935351545,4.0,12.37675606641124,0.4426670044384015,9.0,1484,783,85,89.53917179630666,110,0.933,1.1418109121432591,1.3818
9.556291390728477,0.5911918283344844,5.0,9.022222222222222,2.208452286993805,1.0,8.997222222222222,0.6177942539312865,5.0,45,360,0,6.959507042253521,17,1.3835,1.5779882042253532,1.8297
10.511111111111111,0.5615056740187852,6.0,5.073170731707317,1.429817591940485,2.0,10.530651340996169,0.5955085738507149,6.0,41,522,18,24.520531400966185,29,1.382,1.5667884057971022,1.8297
9.317548746518106,0.3583761748917697,6.0,6.843478260869565,0.8282383963829464,4.0,9.451977401129943,0.3870081408324219,6.0,115,885,30,35.045117845117844,39,1.382,1.5654370370370374,1.8297
9.759581881533101,0.30776787156222535,6.0,7.698347107438017,0.5771172805027927,5.0,10.071942446043165,0.3575003549667548,7.0,242,1112,40,44.534803921568624,49,1.382,1.575773725490195,1.8297
9.97775980590376,0.23346052223996333,7.0,8.288194444444445,0.3998345057790041,5.0,10.5,0.2841442758766745,7.0,576,1716,50,57.11007213465135,64,1.382,1.569851776649742,1.8297
9.785842831433714,0.2784295015259682,7.0,8.060842433697347,0.3842547133524009,5.0,10.54585152838428,0.3712293012617842,8.0,641,916,65,69.53175182481752,74,1.382,1.57174908759124,1.8297
9.551923076923076,0.3011697084684087,6.0,7.6386666666666665,0.3524498245160078,4.0,11.415512465373961,0.48823343498598676,7.0,750,722,75,79.1430274135876,84,1.382,1.568680850218511,1.8297
8.195416164053077,0.3563215719636765,5.0,6.475378787878788,0.33819452804513994,4.0,11.03875968992248,0.7894274346932391,7.0,528,258,85,89.74511400651465,117,1.3843,1.5616057817589586,1.8297
7.768115942028985,0.6778362014128837,4.0,8.0,2.4649591055051734,1.0,7.387755102040816,0.638459630926618,4.0,19,245,0,6.778443113772455,17,1.8313,1.9748748502994016,2.2735
10.784660766961652,0.8359393381841203,5.0,5.8076923076923075,1.354217606385247,3.5,10.956953642384105,0.8836423193935742,5.0,26,302,18,24.252551020408163,29,1.8311,1.9595826530612261,2.2736
10.52621359223301,0.5794524676928915,6.0,7.588235294117647,1.342568936584252,5.0,10.721854304635762,0.6233182403556049,6.0,51,453,30,34.71362229102167,39,1.8311,1.9738198142414882,2.2736
10.881443298969073,0.6059338810531362,6.0,8.925,1.2653831910742157,5.0,11.044025157232705,0.6754028156387119,6.0,80,477,40,44.48378728923476,49,1.8311,1.9820274967574576,2.2735
10.157837837837837,0.3968622628068784,7.0,8.647058823529411,0.7148604797699339,6.0,10.236070381231672,0.4407798678986928,7.0,204,682,50,57.18731117824773,64,1.8311,1.9911521903323224,2.2736
10.011784511784512,0.4816719567008131,7.0,6.730392156862745,0.5697333136623598,4.0,11.407506702412869,0.644955830169137,7.0,204,373,65,69.41935483870968,74,1.8313,1.9998763787721079,2.2736
9.505597014925373,0.462146341766891,7.0,7.836820083682008,0.5455361748501218,5.0,10.663082437275985,0.7055856682283885,7.0,239,279,75,79.13221153846153,84,1.8311,1.9964484374999985,2.2736
8.805970149253731,0.7466727063152243,5.0,6.671140939597316,0.6264792364652829,4.0,11.80373831775701,1.558444624534511,6.0,149,107,85,89.60740740740741,110,1.8311,1.9953913580246923,2.2736
5.976190476190476,2.193456665433278,2.0,3.0,1.7888543819998317,2.0,5.444444444444445,2.358518651458346,2.0,5,36,1,5.36734693877551,17,2.3177,2.5141000000000013,2.6148
8.566666666666666,3.0848846672058405,1.5,4.0,4.0,4.0,7.666666666666667,3.1726214816027247,1.0,2,27,18,23.666666666666668,29,2.2843,2.526945454545456,2.7295
12.622222222222222,2.50701820731461,7.0,12.090909090909092,3.483609793028296,10.0,12.757575757575758,3.2427162853469564,5.0,11,33,30,34.44,39,2.3076,2.4803920000000006,2.7295
9.076923076923077,1.6274062481184275,5.0,15.625,3.8588372601082823,17.5,6.073170731707317,1.2229463841140413,4.0,8,41,40,44.32142857142857,49,2.3076,2.485144642857143,2.7295
8.38888888888889,0.9668923881590706,6.0,7.545454545454546,1.1947346111279922,6.5,8.387755102040817,1.2639750514639558,6.0,22,49,50,57.51578947368421,64,2.2843,2.425686315789473,2.7295
10.5,1.5670336325664505,7.0,6.538461538461538,1.620285605622349,3.5,12.605263157894736,2.2479766384092765,8.0,26,38,65,69.55681818181819,74,2.2843,2.440187500000001,2.7295
10.34,2.0070508367314686,3.0,8.73076923076923,2.6790111219843746,3.0,11.4,3.3288215079182226,3.5,26,20,75,79.54794520547945,84,2.315,2.430410958904109,2.7295
5.096774193548387,1.0537744129338809,4.0,4.105263157894737,0.8442953975800677,4.0,5.1,1.7666666666666666,3.5,19,10,85,88.8048780487805,99,2.2929,2.430912195121952,2.7295
