,cases,deaths,cases_cum,case_adj,case_adj_cum,date
86,1016,109,45682,18166.666666666668,440333.3333333334,2020-05-22
87,980,86,46662,14333.333333333334,454666.6666666667,2020-05-23
88,10979,121,57641,20166.666666666668,474833.3333333334,2020-05-24
89,1937,200,59578,33333.333333333336,508166.6666666667,2020-05-25
90,1486,142,61064,23666.666666666668,531833.3333333334,2020-05-26
91,1179,118,62243,19666.666666666668,551500.0,2020-05-27
92,1386,136,63629,22666.666666666668,574166.6666666666,2020-05-28
93,1687,156,65316,26000.0,600166.6666666666,2020-05-29
94,1191,108,66507,18000.0,618166.6666666666,2020-05-30
95,1378,130,67885,21666.666666666668,639833.3333333333,2020-05-31
96,1591,136,69476,22666.666666666668,662499.9999999999,2020-06-01
97,1343,153,70819,25500.0,687999.9999999999,2020-06-02
98,2333,193,73152,32166.666666666664,720166.6666666665,2020-06-03
99,1828,150,74980,25000.0,745166.6666666665,2020-06-04
100,1720,166,76700,27666.666666666668,772833.3333333331,2020-06-05
101,1794,147,78494,24500.0,797333.3333333331,2020-06-06
102,1789,147,80283,24500.0,821833.3333333331,2020-06-07
103,2644,191,82927,31833.333333333332,853666.6666666665,2020-06-08
104,1773,162,84700,27000.0,880666.6666666665,2020-06-09
105,1818,150,86518,25000.0,905666.6666666665,2020-06-10
106,2520,165,89038,27500.0,933166.6666666665,2020-06-11
107,2078,140,91116,23333.333333333332,956499.9999999999,2020-06-12
108,3236,235,94352,39166.666666666664,995666.6666666665,2020-06-13
109,1930,143,96282,23833.333333333332,1019499.9999999999,2020-06-14
110,2344,162,98626,27000.0,1046499.9999999999,2020-06-15
111,2023,156,100649,26000.0,1072500.0,2020-06-16
112,1886,178,102535,29666.666666666664,1102166.6666666667,2020-06-17
113,3103,222,105638,37000.0,1139166.6666666667,2020-06-18
114,2128,177,107766,29500.0,1168666.6666666667,2020-06-19
115,2077,168,109843,28000.0,1196666.6666666667,2020-06-20
116,2349,147,112192,24500.0,1221166.6666666667,2020-06-21
117,2335,136,114527,22666.666666666668,1243833.3333333335,2020-06-22
118,2160,137,116687,22833.333333333332,1266666.6666666667,2020-06-23
119,1832,134,118519,22333.333333333332,1289000.0,2020-06-24
120,4101,281,122620,46833.333333333336,1335833.3333333333,2020-06-25
121,2646,175,125266,29166.666666666664,1365000.0,2020-06-26
122,2529,173,127795,28833.333333333332,1393833.3333333333,2020-06-27
123,2531,164,130326,27333.333333333332,1421166.6666666665,2020-06-28
124,3065,173,133391,28833.333333333332,1449999.9999999998,2020-06-29
125,2601,174,135992,29000.0,1478999.9999999998,2020-06-30
126,2133,164,138125,27333.333333333332,1506333.333333333,2020-07-01
127,3106,186,141231,31000.0,1537333.333333333,2020-07-02
128,2743,172,143974,28666.666666666668,1565999.9999999998,2020-07-03
129,3844,202,147818,33666.666666666664,1599666.6666666665,2020-07-04
130,2455,145,150273,24166.666666666668,1623833.3333333333,2020-07-05
131,3323,181,153596,30166.666666666664,1654000.0,2020-07-06
132,2910,165,156506,27500.0,1681500.0,2020-07-07
133,3154,169,159660,28166.666666666668,1709666.6666666667,2020-07-08
134,5402,197,165062,32833.333333333336,1742500.0,2020-07-09
135,4015,167,169077,27833.333333333332,1770333.3333333333,2020-07-10
136,3548,134,172625,22333.333333333332,1792666.6666666665,2020-07-11
137,4145,177,176770,29500.0,1822166.6666666665,2020-07-12
138,4227,189,180997,31500.0,1853666.6666666665,2020-07-13
139,4482,207,185479,34500.0,1888166.6666666665,2020-07-14
140,2764,135,188243,22500.0,1910666.6666666665,2020-07-15
141,4114,190,192357,31666.666666666664,1942333.3333333333,2020-07-16
142,3652,154,196009,25666.666666666668,1968000.0,2020-07-17
143,3500,156,199509,26000.0,1994000.0,2020-07-18
144,4292,190,203801,31666.666666666664,2025666.6666666667,2020-07-19
145,4257,185,208058,30833.333333333332,2056500.0,2020-07-20
146,3016,141,211074,23500.0,2080000.0,2020-07-21
147,3314,150,214388,25000.0,2105000.0,2020-07-22
148,4528,147,218916,24500.0,2129500.0,2020-07-23
149,4435,192,223351,32000.0,2161500.0,2020-07-24
150,6019,242,229370,40333.333333333336,2201833.3333333335,2020-07-25
151,4383,191,233753,31833.333333333332,2233666.666666667,2020-07-26
152,4523,193,238276,32166.666666666664,2265833.3333333335,2020-07-27
153,3562,194,241838,32333.333333333332,2298166.666666667,2020-07-28
154,4101,181,245939,30166.666666666664,2328333.3333333335,2020-07-29
155,4937,179,250876,29833.333333333332,2358166.666666667,2020-07-30
156,4736,193,255612,32166.666666666664,2390333.3333333335,2020-07-31
157,4259,170,259871,28333.333333333332,2418666.666666667,2020-08-01
158,3870,149,263741,24833.333333333332,2443500.0000000005,2020-08-02
159,5893,275,269634,45833.333333333336,2489333.333333334,2020-08-03
160,3647,158,273281,26333.333333333332,2515666.6666666674,2020-08-04
161,3527,169,276808,28166.666666666668,2543833.333333334,2020-08-05
162,5071,188,281879,31333.333333333332,2575166.6666666674,2020-08-06
163,4366,178,286245,29666.666666666664,2604833.333333334,2020-08-07
164,4597,183,290842,30500.0,2635333.333333334,2020-08-08
165,4010,169,294852,28166.666666666668,2663500.0000000005,2020-08-09
166,4887,200,299739,33333.333333333336,2696833.333333334,2020-08-10
167,4075,175,303814,29166.666666666664,2726000.0000000005,2020-08-11
168,3496,167,307310,27833.333333333332,2753833.333333334,2020-08-12
169,6195,260,313505,43333.333333333336,2797166.6666666674,2020-08-13
170,3821,137,317326,22833.333333333332,2820000.000000001,2020-08-14
171,4055,152,321381,25333.333333333332,2845333.3333333344,2020-08-15
