t,deaths,cases,cases_cum,nCFR,case_adj,cases_adj_cum,date
97,19,79,2423,0.24050632911392406,3166.6666666666665,90500.0,2020-04-06
98,12,86,2509,0.13953488372093023,2000.0,92500.0,2020-04-07
99,27,92,2601,0.29347826086956524,4500.0,97000.0,2020-04-08
100,24,96,2697,0.25,4000.0,101000.0,2020-04-09
101,32,102,2799,0.3137254901960784,5333.333333333333,106333.33333333333,2020-04-10
102,26,99,2898,0.26262626262626265,4333.333333333333,110666.66666666666,2020-04-11
103,22,87,2985,0.25287356321839083,3666.6666666666665,114333.33333333333,2020-04-12
104,25,102,3087,0.24509803921568626,4166.666666666667,118500.0,2020-04-13
105,38,118,3205,0.3220338983050847,6333.333333333333,124833.33333333333,2020-04-14
106,27,117,3322,0.23076923076923078,4500.0,129333.33333333333,2020-04-15
107,28,120,3442,0.23333333333333334,4666.666666666667,134000.0,2020-04-16
108,39,140,3582,0.2785714285714286,6500.0,140500.0,2020-04-17
109,50,134,3716,0.373134328358209,8333.333333333334,148833.33333333334,2020-04-18
110,34,131,3847,0.2595419847328244,5666.666666666667,154500.0,2020-04-19
111,71,210,4057,0.3380952380952381,11833.333333333334,166333.33333333334,2020-04-20
112,48,147,4204,0.32653061224489793,8000.0,174333.33333333334,2020-04-21
113,44,154,4358,0.2857142857142857,7333.333333333333,181666.6666666667,2020-04-22
114,40,143,4501,0.27972027972027974,6666.666666666667,188333.33333333334,2020-04-23
115,46,151,4652,0.304635761589404,7666.666666666666,196000.0,2020-04-24
116,62,190,4842,0.3263157894736842,10333.333333333334,206333.33333333334,2020-04-25
117,48,159,5001,0.3018867924528302,8000.0,214333.33333333334,2020-04-26
118,46,149,5150,0.3087248322147651,7666.666666666666,222000.0,2020-04-27
119,46,153,5303,0.3006535947712418,7666.666666666666,229666.66666666666,2020-04-28
120,45,142,5445,0.31690140845070425,7500.0,237166.66666666666,2020-04-29
121,70,195,5640,0.358974358974359,11666.666666666666,248833.3333333333,2020-04-30
122,65,256,5896,0.25390625,10833.333333333334,259666.66666666666,2020-05-01
123,52,159,6055,0.3270440251572327,8666.666666666666,268333.3333333333,2020-05-02
124,64,193,6248,0.3316062176165803,10666.666666666666,279000.0,2020-05-03
125,59,219,6467,0.2694063926940639,9833.333333333334,288833.3333333333,2020-05-04
126,71,219,6686,0.3242009132420091,11833.333333333334,300666.6666666666,2020-05-05
127,50,176,6862,0.2840909090909091,8333.333333333334,308999.99999999994,2020-05-06
128,53,200,7062,0.265,8833.333333333334,317833.33333333326,2020-05-07
129,63,203,7265,0.3103448275862069,10500.0,328333.33333333326,2020-05-08
130,54,215,7480,0.25116279069767444,9000.0,337333.33333333326,2020-05-09
131,72,261,7741,0.27586206896551724,12000.0,349333.33333333326,2020-05-10
132,59,213,7954,0.27699530516431925,9833.333333333334,359166.66666666657,2020-05-11
133,59,234,8188,0.25213675213675213,9833.333333333334,368999.9999999999,2020-05-12
134,59,250,8438,0.236,9833.333333333334,378833.3333333332,2020-05-13
135,63,235,8673,0.2680851063829787,10500.0,389333.3333333332,2020-05-14
136,85,287,8960,0.2961672473867596,14166.666666666666,403499.9999999999,2020-05-15
137,62,206,9166,0.30097087378640774,10333.333333333334,413833.3333333332,2020-05-16
138,59,240,9406,0.24583333333333332,9833.333333333334,423666.6666666665,2020-05-17
139,85,278,9684,0.3057553956834532,14166.666666666666,437833.3333333332,2020-05-18
140,86,253,9937,0.33992094861660077,14333.333333333334,452166.6666666665,2020-05-19
141,105,329,10266,0.3191489361702128,17500.0,469666.6666666665,2020-05-20
142,85,267,10533,0.31835205992509363,14166.666666666666,483833.3333333332,2020-05-21
143,87,288,10821,0.3020833333333333,14500.0,498333.3333333332,2020-05-22
144,77,241,11062,0.31950207468879666,12833.333333333334,511166.6666666665,2020-05-23
145,81,244,11306,0.3319672131147541,13500.0,524666.6666666665,2020-05-24
146,114,355,11661,0.3211267605633803,19000.0,543666.6666666665,2020-05-25
147,77,274,11935,0.28102189781021897,12833.333333333334,556499.9999999999,2020-05-26
148,81,287,12222,0.28222996515679444,13500.0,569999.9999999999,2020-05-27
149,88,290,12512,0.30344827586206896,14666.666666666666,584666.6666666665,2020-05-28
150,93,294,12806,0.3163265306122449,15500.0,600166.6666666665,2020-05-29
151,115,352,13158,0.32670454545454547,19166.666666666668,619333.3333333331,2020-05-30
152,109,349,13507,0.3123209169054441,18166.666666666668,637499.9999999998,2020-05-31
153,155,614,14121,0.252442996742671,25833.333333333332,663333.3333333331,2020-06-01
154,117,410,14531,0.28536585365853656,19500.0,682833.3333333331,2020-06-02
155,121,433,14964,0.279445727482679,20166.666666666668,702999.9999999998,2020-06-03
156,128,410,15374,0.3121951219512195,21333.333333333332,724333.3333333331,2020-06-04
157,134,457,15831,0.29321663019693656,22333.333333333332,746666.6666666665,2020-06-05
158,136,459,16290,0.2962962962962963,22666.666666666668,769333.3333333331,2020-06-06
159,132,449,16739,0.29398663697104677,22000.0,791333.3333333331,2020-06-07
160,141,541,17280,0.26062846580406657,23500.0,814833.3333333331,2020-06-08
161,128,443,17723,0.28893905191873587,21333.333333333332,836166.6666666665,2020-06-09
162,198,611,18334,0.32405891980360063,33000.0,869166.6666666665,2020-06-10
163,112,443,18777,0.2528216704288939,18666.666666666668,887833.3333333331,2020-06-11
164,149,527,19304,0.2827324478178368,24833.333333333332,912666.6666666665,2020-06-12
165,128,469,19773,0.27292110874200426,21333.333333333332,933999.9999999999,2020-06-13
166,143,491,20264,0.29124236252545826,23833.333333333332,957833.3333333333,2020-06-14
167,186,642,20906,0.2897196261682243,31000.0,988833.3333333333,2020-06-15
168,160,543,21449,0.2946593001841621,26666.666666666668,1015499.9999999999,2020-06-16
169,148,514,21963,0.28793774319066145,24666.666666666668,1040166.6666666665,2020-06-17
170,183,613,22576,0.29853181076672103,30500.0,1070666.6666666665,2020-06-18
171,168,565,23141,0.2973451327433628,28000.0,1098666.6666666665,2020-06-19
172,192,741,23882,0.2591093117408907,32000.0,1130666.6666666665,2020-06-20
173,151,529,24411,0.28544423440453687,25166.666666666668,1155833.3333333333,2020-06-21
174,188,634,25045,0.29652996845425866,31333.333333333332,1187166.6666666665,2020-06-22
175,159,530,25575,0.3,26500.0,1213666.6666666665,2020-06-23
176,158,576,26151,0.2743055555555556,26333.333333333332,1239999.9999999998,2020-06-24
177,188,676,26827,0.2781065088757396,31333.333333333332,1271333.333333333,2020-06-25
178,172,697,27524,0.2467718794835007,28666.666666666668,1299999.9999999998,2020-06-26
179,156,557,28081,0.2800718132854578,26000.0,1325999.9999999998,2020-06-27
180,166,622,28703,0.26688102893890675,27666.666666666668,1353666.6666666665,2020-06-28
181,170,639,29342,0.26604068857589985,28333.333333333332,1381999.9999999998,2020-06-29
182,218,728,30070,0.29945054945054944,36333.333333333336,1418333.333333333,2020-06-30
183,308,1047,31117,0.2941738299904489,51333.333333333336,1469666.6666666663,2020-07-01
184,209,715,31832,0.2923076923076923,34833.333333333336,1504499.9999999995,2020-07-02
185,213,780,32612,0.27307692307692305,35500.0,1539999.9999999995,2020-07-03
186,209,746,33358,0.2801608579088472,34833.333333333336,1574833.3333333328,2020-07-04
187,201,745,34103,0.2697986577181208,33500.0,1608333.3333333328,2020-07-05
188,241,820,34923,0.2939024390243902,40166.666666666664,1648499.9999999995,2020-07-06
189,208,766,35689,0.27154046997389036,34666.666666666664,1683166.6666666663,2020-07-07
190,211,743,36432,0.2839838492597577,35166.666666666664,1718333.333333333,2020-07-08
191,222,789,37221,0.2813688212927757,37000.0,1755333.333333333,2020-07-09
192,288,1010,38231,0.2851485148514851,48000.0,1803333.333333333,2020-07-10
193,204,671,38902,0.30402384500745155,34000.0,1837333.333333333,2020-07-11
194,183,725,39627,0.2524137931034483,30500.0,1867833.333333333,2020-07-12
195,198,782,40409,0.2531969309462916,33000.0,1900833.333333333,2020-07-13
196,208,692,41101,0.30057803468208094,34666.666666666664,1935499.9999999998,2020-07-14
197,226,848,41949,0.2665094339622642,37666.666666666664,1973166.6666666665,2020-07-15
198,219,731,42680,0.29958960328317374,36500.0,2009666.6666666665,2020-07-16
199,199,727,43407,0.2737276478679505,33166.666666666664,2042833.3333333333,2020-07-17
200,169,659,44066,0.2564491654021244,28166.666666666668,2071000.0,2020-07-18
201,184,620,44686,0.2967741935483871,30666.666666666664,2101666.6666666665,2020-07-19
202,291,984,45670,0.29573170731707316,48500.0,2150166.6666666665,2020-07-20
203,182,609,46279,0.2988505747126437,30333.333333333332,2180500.0,2020-07-21
204,192,637,46916,0.30141287284144425,32000.0,2212500.0,2020-07-22
205,192,656,47572,0.2926829268292683,32000.0,2244500.0,2020-07-23
206,197,619,48191,0.3182552504038772,32833.333333333336,2277333.3333333335,2020-07-24
207,180,636,48827,0.2830188679245283,30000.0,2307333.3333333335,2020-07-25
208,165,558,49385,0.2956989247311828,27500.0,2334833.3333333335,2020-07-26
209,193,709,50094,0.27221438645980256,32166.666666666664,2367000.0,2020-07-27
210,177,582,50676,0.30412371134020616,29500.0,2396500.0,2020-07-28
211,147,496,51172,0.2963709677419355,24500.0,2421000.0,2020-07-29
212,150,545,51717,0.27522935779816515,25000.0,2446000.0,2020-07-30
213,175,550,52267,0.3181818181818182,29166.666666666664,2475166.6666666665,2020-07-31
214,219,781,53048,0.28040973111395645,36500.0,2511666.6666666665,2020-08-01
215,157,550,53598,0.28545454545454546,26166.666666666668,2537833.333333333,2020-08-02
216,152,573,54171,0.26527050610820246,25333.333333333332,2563166.6666666665,2020-08-03
217,145,517,54688,0.2804642166344294,24166.666666666668,2587333.333333333,2020-08-04
218,135,542,55230,0.24907749077490776,22500.0,2609833.333333333,2020-08-05
219,151,513,55743,0.29434697855750486,25166.666666666668,2634999.9999999995,2020-08-06
220,175,582,56325,0.3006872852233677,29166.666666666664,2664166.666666666,2020-08-07
221,153,476,56801,0.32142857142857145,25500.0,2689666.666666666,2020-08-08
222,148,485,57286,0.30515463917525776,24666.666666666668,2714333.3333333326,2020-08-09
223,215,720,58006,0.2986111111111111,35833.333333333336,2750166.666666666,2020-08-10
224,120,466,58472,0.2575107296137339,20000.0,2770166.666666666,2020-08-11
225,123,489,58961,0.25153374233128833,20500.0,2790666.666666666,2020-08-12
226,136,515,59476,0.26407766990291265,22666.666666666668,2813333.3333333326,2020-08-13
227,138,497,59973,0.2776659959758551,23000.0,2836333.3333333326,2020-08-14
228,151,483,60456,0.31262939958592134,25166.666666666668,2861499.999999999,2020-08-15
229,126,470,60926,0.2680851063829787,21000.0,2882499.999999999,2020-08-16
230,114,476,61402,0.23949579831932774,19000.0,2901499.999999999,2020-08-17
231,119,463,61865,0.2570194384449244,19833.333333333332,2921333.3333333326,2020-08-18
232,124,469,62334,0.26439232409381663,20666.666666666668,2941999.999999999,2020-08-19
233,174,552,62886,0.31521739130434784,29000.0,2970999.999999999,2020-08-20
234,134,489,63375,0.2740286298568507,22333.333333333332,2993333.3333333326,2020-08-21
235,99,401,63776,0.24688279301745636,16500.0,3009833.3333333326,2020-08-22
236,122,408,64184,0.29901960784313725,20333.333333333332,3030166.666666666,2020-08-23
237,107,459,64643,0.23311546840958605,17833.333333333332,3047999.9999999995,2020-08-24
238,115,458,65101,0.25109170305676853,19166.666666666668,3067166.666666666,2020-08-25
239,132,463,65564,0.28509719222462204,22000.0,3089166.666666666,2020-08-26
240,120,413,65977,0.29055690072639223,20000.0,3109166.666666666,2020-08-27
241,120,469,66446,0.255863539445629,20000.0,3129166.666666666,2020-08-28
242,89,369,66815,0.24119241192411925,14833.333333333332,3143999.9999999995,2020-08-29
243,113,406,67221,0.27832512315270935,18833.333333333332,3162833.333333333,2020-08-30
244,144,471,67692,0.3057324840764331,24000.0,3186833.333333333,2020-08-31
245,173,591,68283,0.2927241962774958,28833.333333333332,3215666.6666666665,2020-09-01
246,88,397,68680,0.2216624685138539,14666.666666666666,3230333.333333333,2020-09-02
247,120,421,69101,0.2850356294536817,20000.0,3250333.333333333,2020-09-03
248,114,400,69501,0.285,19000.0,3269333.333333333,2020-09-04
249,89,389,69890,0.22879177377892032,14833.333333333332,3284166.6666666665,2020-09-05
250,87,368,70258,0.23641304347826086,14500.0,3298666.6666666665,2020-09-06
251,110,392,70650,0.28061224489795916,18333.333333333332,3317000.0,2020-09-07
252,106,422,71072,0.25118483412322273,17666.666666666668,3334666.6666666665,2020-09-08
253,113,367,71439,0.3079019073569482,18833.333333333332,3353500.0,2020-09-09
254,133,494,71933,0.2692307692307692,22166.666666666668,3375666.6666666665,2020-09-10
255,89,353,72286,0.2521246458923513,14833.333333333332,3390500.0,2020-09-11
256,99,385,72671,0.2571428571428571,16500.0,3407000.0,2020-09-12
257,75,337,73008,0.22255192878338279,12500.0,3419500.0,2020-09-13
258,121,420,73428,0.28809523809523807,20166.666666666668,3439666.6666666665,2020-09-14
259,102,381,73809,0.2677165354330709,17000.0,3456666.6666666665,2020-09-15
260,92,339,74148,0.2713864306784661,15333.333333333332,3472000.0,2020-09-16
261,115,354,74502,0.3248587570621469,19166.666666666668,3491166.6666666665,2020-09-17
262,79,325,74827,0.24307692307692308,13166.666666666666,3504333.333333333,2020-09-18
263,87,301,75128,0.28903654485049834,14500.0,3518833.333333333,2020-09-19
264,99,400,75528,0.2475,16500.0,3535333.333333333,2020-09-20
265,101,385,75913,0.2623376623376623,16833.333333333332,3552166.6666666665,2020-09-21
266,75,321,76234,0.2336448598130841,12500.0,3564666.6666666665,2020-09-22
267,90,349,76583,0.25787965616045844,15000.0,3579666.6666666665,2020-09-23
268,106,345,76928,0.3072463768115942,17666.666666666668,3597333.333333333,2020-09-24
269,78,370,77298,0.21081081081081082,13000.0,3610333.333333333,2020-09-25
270,75,285,77583,0.2631578947368421,12500.0,3622833.333333333,2020-09-26
271,84,287,77870,0.2926829268292683,14000.0,3636833.333333333,2020-09-27
272,77,358,78228,0.21508379888268156,12833.333333333334,3649666.6666666665,2020-09-28
273,74,280,78508,0.2642857142857143,12333.333333333334,3662000.0,2020-09-29
274,73,299,78807,0.24414715719063546,12166.666666666666,3674166.6666666665,2020-09-30
275,112,473,79280,0.23678646934460887,18666.666666666668,3692833.333333333,2020-10-01
276,100,334,79614,0.2994011976047904,16666.666666666668,3709499.9999999995,2020-10-02
277,66,293,79907,0.22525597269624573,11000.0,3720499.9999999995,2020-10-03
278,74,307,80214,0.24104234527687296,12333.333333333334,3732833.333333333,2020-10-04
279,79,351,80565,0.22507122507122507,13166.666666666666,3745999.9999999995,2020-10-05
280,67,291,80856,0.23024054982817868,11166.666666666666,3757166.666666666,2020-10-06
281,75,345,81201,0.21739130434782608,12500.0,3769666.666666666,2020-10-07
282,73,330,81531,0.22121212121212122,12166.666666666666,3781833.3333333326,2020-10-08
283,91,352,81883,0.2585227272727273,15166.666666666666,3796999.999999999,2020-10-09
284,105,436,82319,0.2408256880733945,17500.0,3814499.999999999,2020-10-10
285,57,245,82564,0.23265306122448978,9500.0,3823999.999999999,2020-10-11
286,70,354,82918,0.1977401129943503,11666.666666666666,3835666.6666666656,2020-10-12
287,63,347,83265,0.18155619596541786,10500.0,3846166.6666666656,2020-10-13
288,68,291,83556,0.23367697594501718,11333.333333333334,3857499.999999999,2020-10-14
289,71,371,83927,0.19137466307277629,11833.333333333334,3869333.3333333326,2020-10-15
290,85,376,84303,0.22606382978723405,14166.666666666666,3883499.999999999,2020-10-16
291,58,292,84595,0.19863013698630136,9666.666666666666,3893166.6666666656,2020-10-17
292,69,308,84903,0.22402597402597402,11500.0,3904666.6666666656,2020-10-18
293,64,344,85247,0.18604651162790697,10666.666666666666,3915333.333333332,2020-10-19
294,88,426,85673,0.20657276995305165,14666.666666666666,3929999.9999999986,2020-10-20
295,80,307,85980,0.26058631921824105,13333.333333333334,3943333.333333332,2020-10-21
296,75,312,86292,0.2403846153846154,12500.0,3955833.333333332,2020-10-22
297,68,360,86652,0.18888888888888888,11333.333333333334,3967166.6666666656,2020-10-23
298,76,306,86958,0.24836601307189543,12666.666666666666,3979833.333333332,2020-10-24
299,98,357,87315,0.27450980392156865,16333.333333333332,3996166.6666666656,2020-10-25
300,84,394,87709,0.2131979695431472,14000.0,4010166.6666666656,2020-10-26
301,73,309,88018,0.23624595469255663,12166.666666666666,4022333.333333332,2020-10-27
302,87,350,88368,0.24857142857142858,14500.0,4036833.333333332,2020-10-28
303,81,326,88694,0.24846625766871167,13500.0,4050333.333333332,2020-10-29
304,95,410,89104,0.23170731707317074,15833.333333333332,4066166.6666666656,2020-10-30
305,73,336,89440,0.21726190476190477,12166.666666666666,4078333.333333332,2020-10-31
306,117,627,90067,0.18660287081339713,19500.0,4097833.333333332,2020-11-01
307,101,448,90515,0.22544642857142858,16833.333333333332,4114666.6666666656,2020-11-02
308,95,553,91068,0.1717902350813743,15833.333333333332,4130499.999999999,2020-11-03
309,86,513,91581,0.16764132553606237,14333.333333333334,4144833.3333333326,2020-11-04
310,106,573,92154,0.1849912739965096,17666.666666666668,4162499.999999999,2020-11-05
311,134,635,92789,0.2110236220472441,22333.333333333332,4184833.3333333326,2020-11-06
312,134,606,93395,0.22112211221122113,22333.333333333332,4207166.666666666,2020-11-07
313,116,652,94047,0.17791411042944785,19333.333333333332,4226499.999999999,2020-11-08
314,127,741,94788,0.17139001349527666,21166.666666666668,4247666.666666666,2020-11-09
315,165,936,95724,0.1762820512820513,27500.0,4275166.666666666,2020-11-10
316,142,737,96461,0.1926729986431479,23666.666666666668,4298833.333333333,2020-11-11
317,135,733,97194,0.18417462482946795,22500.0,4321333.333333333,2020-11-12
318,144,790,97984,0.18227848101265823,24000.0,4345333.333333333,2020-11-13
319,137,744,98728,0.18413978494623656,22833.333333333332,4368166.666666666,2020-11-14
320,156,863,99591,0.18076477404403243,26000.0,4394166.666666666,2020-11-15
321,138,892,100483,0.1547085201793722,23000.0,4417166.666666666,2020-11-16
322,144,862,101345,0.16705336426914152,24000.0,4441166.666666666,2020-11-17
323,159,846,102191,0.1879432624113475,26500.0,4467666.666666666,2020-11-18
324,170,880,103071,0.19318181818181818,28333.333333333332,4495999.999999999,2020-11-19
325,221,1207,104278,0.18309859154929578,36833.333333333336,4532833.333333332,2020-11-20
326,122,713,104991,0.17110799438990182,20333.333333333332,4553166.666666665,2020-11-21
327,145,828,105819,0.1751207729468599,24166.666666666668,4577333.333333332,2020-11-22
328,199,1055,106874,0.18862559241706162,33166.666666666664,4610499.999999999,2020-11-23
329,145,866,107740,0.1674364896073903,24166.666666666668,4634666.666666666,2020-11-24
330,183,967,108707,0.1892450879007239,30500.0,4665166.666666666,2020-11-25
331,162,931,109638,0.17400644468313642,27000.0,4692166.666666666,2020-11-26
332,177,1053,110691,0.16809116809116809,29500.0,4721666.666666666,2020-11-27
333,168,1008,111699,0.16666666666666666,28000.0,4749666.666666666,2020-11-28
334,151,847,112546,0.1782762691853601,25166.666666666668,4774833.333333333,2020-11-29
335,213,1369,113915,0.1555880204528853,35500.0,4810333.333333333,2020-11-30
336,272,1431,115346,0.19007686932215234,45333.333333333336,4855666.666666666,2020-12-01
337,171,967,116313,0.1768355739400207,28500.0,4884166.666666666,2020-12-02
338,149,937,117250,0.15901814300960512,24833.333333333332,4908999.999999999,2020-12-03
339,188,1095,118345,0.17168949771689498,31333.333333333332,4940333.333333332,2020-12-04
340,170,945,119290,0.17989417989417988,28333.333333333332,4968666.666666665,2020-12-05
341,150,824,120114,0.1820388349514563,25000.0,4993666.666666665,2020-12-06
342,185,1106,121220,0.16726943942133815,30833.333333333332,5024499.999999998,2020-12-07
343,182,978,122198,0.18609406952965235,30333.333333333332,5054833.333333331,2020-12-08
344,143,1109,123307,0.12894499549143373,23833.333333333332,5078666.666666664,2020-12-09
345,209,1173,124480,0.17817561807331628,34833.333333333336,5113499.999999997,2020-12-10
346,165,1029,125509,0.16034985422740525,27500.0,5140999.999999997,2020-12-11
347,148,907,126416,0.1631753031973539,24666.666666666668,5165666.666666664,2020-12-12
348,177,811,127227,0.218249075215783,29500.0,5195166.666666664,2020-12-13
349,181,1088,128315,0.16636029411764705,30166.666666666664,5225333.333333331,2020-12-14
350,162,999,129314,0.16216216216216217,27000.0,5252333.333333331,2020-12-15
351,128,842,130156,0.15201900237529692,21333.333333333332,5273666.666666664,2020-12-16
352,157,1261,131417,0.12450436161776368,26166.666666666668,5299833.333333331,2020-12-17
353,182,1028,132445,0.17704280155642024,30333.333333333332,5330166.666666664,2020-12-18
354,137,792,133237,0.17297979797979798,22833.333333333332,5352999.999999997,2020-12-19
355,202,1032,134269,0.19573643410852712,33666.666666666664,5386666.666666664,2020-12-20
356,159,939,135208,0.16932907348242812,26500.0,5413166.666666664,2020-12-21
357,135,969,136177,0.1393188854489164,22500.0,5435666.666666664,2020-12-22
358,149,979,137156,0.15219611848825332,24833.333333333332,5460499.999999997,2020-12-23
359,158,1046,138202,0.15105162523900573,26333.333333333332,5486833.33333333,2020-12-24
360,200,1065,139267,0.18779342723004694,33333.333333333336,5520166.666666663,2020-12-25
361,174,1080,140347,0.16111111111111112,29000.0,5549166.666666663,2020-12-26
362,173,1065,141412,0.1624413145539906,28833.333333333332,5577999.999999996,2020-12-27
363,181,1348,142760,0.13427299703264095,30166.666666666664,5608166.666666663,2020-12-28
364,153,1021,143781,0.14985308521057786,25500.0,5633666.666666663,2020-12-29
365,184,1231,145012,0.14947197400487408,30666.666666666664,5664333.33333333,2020-12-30
366,181,1186,146198,0.15261382799325462,30166.666666666664,5694499.999999997,2020-12-31
367,247,2067,148265,0.11949685534591195,41166.666666666664,5735666.666666664,2021-01-01
368,208,1581,149846,0.13156230234029095,34666.666666666664,5770333.333333331,2021-01-02
369,209,1568,151414,0.13329081632653061,34833.333333333336,5805166.666666664,2021-01-03
370,214,1859,153273,0.11511565357719204,35666.666666666664,5840833.333333331,2021-01-04
371,197,1680,154953,0.11726190476190476,32833.333333333336,5873666.666666664,2021-01-05
372,195,1509,156462,0.12922465208747516,32500.0,5906166.666666664,2021-01-06
373,148,1527,157989,0.09692206941715782,24666.666666666668,5930833.333333331,2021-01-07
374,208,1801,159790,0.11549139367018323,34666.666666666664,5965499.999999998,2021-01-08
375,177,1541,161331,0.11486048020765736,29500.0,5994999.999999998,2021-01-09
376,233,1781,163112,0.1308253790005615,38833.333333333336,6033833.333333331,2021-01-10
377,184,1674,164786,0.10991636798088411,30666.666666666664,6064499.999999998,2021-01-11
378,153,1468,166254,0.10422343324250681,25500.0,6089999.999999998,2021-01-12
379,176,1480,167734,0.11891891891891893,29333.333333333332,6119333.333333331,2021-01-13
380,156,1540,169274,0.1012987012987013,26000.0,6145333.333333331,2021-01-14
381,185,1898,171172,0.09747102212855638,30833.333333333332,6176166.666666664,2021-01-15
382,170,1582,172754,0.10745891276864729,28333.333333333332,6204499.999999997,2021-01-16
383,154,1514,174268,0.10171730515191546,25666.666666666668,6230166.666666664,2021-01-17
384,187,1899,176167,0.09847288046340179,31166.666666666664,6261333.333333331,2021-01-18
385,163,1707,177874,0.09548916227299356,27166.666666666668,6288499.999999998,2021-01-19
386,210,2044,179918,0.10273972602739725,35000.0,6323499.999999998,2021-01-20
387,165,1617,181535,0.10204081632653061,27500.0,6350999.999999998,2021-01-21
388,148,1657,183192,0.08931804465902234,24666.666666666668,6375666.666666665,2021-01-22
389,164,1668,184860,0.09832134292565947,27333.333333333332,6402999.999999998,2021-01-23
390,139,1605,186465,0.08660436137071652,23166.666666666668,6426166.666666665,2021-01-24
391,202,2250,188715,0.08977777777777778,33666.666666666664,6459833.333333332,2021-01-25
392,137,1667,190382,0.08218356328734253,22833.333333333332,6482666.666666665,2021-01-26
393,154,1664,192046,0.09254807692307693,25666.666666666668,6508333.333333332,2021-01-27
394,161,1803,193849,0.08929561841375486,26833.333333333332,6535166.666666665,2021-01-28
395,155,1657,195506,0.09354254677127338,25833.333333333332,6560999.999999998,2021-01-29
396,156,1624,197130,0.0960591133004926,26000.0,6586999.999999998,2021-01-30
397,154,1663,198793,0.0926037282020445,25666.666666666668,6612666.666666665,2021-01-31
398,275,3302,202095,0.08328285887341005,45833.333333333336,6658499.999999998,2021-02-01
399,223,2471,204566,0.09024686361796844,37166.666666666664,6695666.666666665,2021-02-02
400,193,2741,207307,0.07041225829989055,32166.666666666664,6727833.333333332,2021-02-03
401,167,2958,210265,0.05645706558485463,27833.333333333332,6755666.666666665,2021-02-04
402,218,4048,214313,0.053853754940711464,36333.333333333336,6791999.999999998,2021-02-05
403,207,4036,218349,0.05128840436075322,34500.0,6826499.999999998,2021-02-06
