t,deaths,cases,cases_cum,nCFR,case_adj,cases_adj_cum,date
402,178,2897,210066,0.06144287193648602,29666.666666666664,9129333.333333334,2021-02-05
403,145,2855,212921,0.050788091068301226,24166.666666666668,9153500.0,2021-02-06
404,155,3409,216330,0.04546787914344382,25833.333333333332,9179333.333333334,2021-02-07
405,184,4411,220741,0.041713897075493084,30666.666666666664,9210000.0,2021-02-08
406,172,3774,224515,0.04557498675145734,28666.666666666668,9238666.666666666,2021-02-09
407,246,4601,229116,0.05346663768745925,41000.0,9279666.666666666,2021-02-10
408,164,3815,232931,0.042988204456094366,27333.333333333332,9307000.0,2021-02-11
409,239,4819,237750,0.049595351732724634,39833.333333333336,9346833.333333334,2021-02-12
410,184,4440,242190,0.04144144144144144,30666.666666666664,9377500.0,2021-02-13
411,209,4696,246886,0.04450596252129472,34833.333333333336,9412333.333333334,2021-02-14
412,297,6102,252988,0.048672566371681415,49500.0,9461833.333333334,2021-02-15
413,234,4829,257817,0.048457237523296746,39000.0,9500833.333333334,2021-02-16
414,254,5162,262979,0.049205734211545914,42333.333333333336,9543166.666666668,2021-02-17
415,327,6039,269018,0.05414803775459513,54500.0,9597666.666666668,2021-02-18
416,287,6158,275176,0.0466060409223774,47833.333333333336,9645500.000000002,2021-02-19
417,395,6776,281952,0.058293978748524204,65833.33333333333,9711333.333333336,2021-02-20
418,274,5377,287329,0.05095778315045565,45666.666666666664,9757000.000000002,2021-02-21
419,357,7127,294456,0.05009120246948225,59500.0,9816500.000000002,2021-02-22
420,314,5903,300359,0.053193291546671184,52333.333333333336,9868833.333333336,2021-02-23
421,356,5846,306205,0.06089633937735203,59333.33333333333,9928166.66666667,2021-02-24
422,396,6985,313190,0.05669291338582677,66000.0,9994166.66666667,2021-02-25
423,340,7594,320784,0.04477218856992363,56666.666666666664,10050833.333333336,2021-02-26
424,329,6833,327617,0.04814869018000878,54833.333333333336,10105666.66666667,2021-02-27
425,441,8263,335880,0.05337044656904272,73500.0,10179166.66666667,2021-02-28
426,790,11854,347734,0.06664417074405264,131666.66666666666,10310833.333333336,2021-03-01
427,471,7685,355419,0.06128822381262199,78500.0,10389333.333333336,2021-03-02
428,474,7494,362913,0.0632506004803843,79000.0,10468333.333333336,2021-03-03
429,468,7664,370577,0.061064718162839246,78000.0,10546333.333333336,2021-03-04
430,586,10101,380678,0.05801405801405801,97666.66666666667,10644000.000000002,2021-03-05
431,518,8825,389503,0.05869688385269122,86333.33333333333,10730333.333333336,2021-03-06
432,503,8243,397746,0.06102147276477011,83833.33333333333,10814166.66666667,2021-03-07
433,649,10923,408669,0.059415911379657606,108166.66666666667,10922333.333333336,2021-03-08
434,548,8901,417570,0.06156611616672284,91333.33333333333,11013666.66666667,2021-03-09
435,846,10677,428247,0.07923574037651025,141000.0,11154666.66666667,2021-03-10
436,547,8273,436520,0.0661186993835368,91166.66666666667,11245833.333333336,2021-03-11
437,646,10115,446635,0.06386554621848739,107666.66666666667,11353500.000000002,2021-03-12
438,565,8948,455583,0.06314260169870362,94166.66666666667,11447666.666666668,2021-03-13
439,590,8942,464525,0.06598076492954597,98333.33333333333,11546000.000000002,2021-03-14
440,784,11049,475574,0.07095664766042176,130666.66666666666,11676666.666666668,2021-03-15
441,582,8142,483716,0.07148120854826824,97000.0,11773666.666666668,2021-03-16
442,589,7740,491456,0.07609819121447028,98166.66666666667,11871833.333333334,2021-03-17
443,581,8040,499496,0.0722636815920398,96833.33333333333,11968666.666666668,2021-03-18
444,575,9050,508546,0.06353591160220995,95833.33333333333,12064500.000000002,2021-03-19
445,735,9533,518079,0.0771005979230043,122500.0,12187000.000000002,2021-03-20
446,467,7319,525398,0.06380653094685067,77833.33333333333,12264833.333333336,2021-03-21
447,532,8455,533853,0.06292134831460675,88666.66666666667,12353500.000000002,2021-03-22
448,453,6918,540771,0.06548135299219428,75500.0,12429000.000000002,2021-03-23
449,436,6280,547051,0.06942675159235669,72666.66666666667,12501666.666666668,2021-03-24
450,496,6992,554043,0.07093821510297482,82666.66666666667,12584333.333333334,2021-03-25
451,475,7156,561199,0.06637786472889882,79166.66666666667,12663500.0,2021-03-26
452,400,6117,567316,0.06539153179663233,66666.66666666667,12730166.666666666,2021-03-27
453,425,5544,572860,0.07665945165945166,70833.33333333333,12801000.0,2021-03-28
454,409,5807,578667,0.07043223695539866,68166.66666666667,12869166.666666666,2021-03-29
455,415,5044,583711,0.08227597145122918,69166.66666666667,12938333.333333332,2021-03-30
456,341,4863,588574,0.07012132428542052,56833.333333333336,12995166.666666666,2021-03-31
457,643,7372,595946,0.08722192078133478,107166.66666666667,13102333.333333332,2021-04-01
458,377,5883,601829,0.06408295087540371,62833.33333333333,13165166.666666666,2021-04-02
459,374,5362,607191,0.06975009324878777,62333.33333333333,13227500.0,2021-04-03
460,369,5338,612529,0.06912701386286998,61500.0,13289000.0,2021-04-04
461,419,6751,619280,0.062064879277144124,69833.33333333333,13358833.333333334,2021-04-05
462,334,5000,624280,0.0668,55666.666666666664,13414500.0,2021-04-06
463,280,4803,629083,0.05829689777222569,46666.666666666664,13461166.666666666,2021-04-07
464,362,5177,634260,0.06992466679544138,60333.33333333333,13521500.0,2021-04-08
465,339,5880,640140,0.05765306122448979,56500.0,13578000.0,2021-04-09
466,447,6250,646390,0.07152,74500.0,13652500.0,2021-04-10
467,298,4861,651251,0.06130425838304875,49666.666666666664,13702166.666666666,2021-04-11
468,370,6040,657291,0.061258278145695365,61666.666666666664,13763833.333333332,2021-04-12
469,299,4731,662022,0.0632001690974424,49833.333333333336,13813666.666666666,2021-04-13
470,292,4609,666631,0.06335430679106097,48666.666666666664,13862333.333333332,2021-04-14
471,325,5020,671651,0.0647410358565737,54166.666666666664,13916499.999999998,2021-04-15
472,286,5149,676800,0.05554476597397553,47666.666666666664,13964166.666666664,2021-04-16
473,278,4544,681344,0.061179577464788734,46333.333333333336,14010499.999999998,2021-04-17
474,276,4350,685694,0.06344827586206897,46000.0,14056499.999999998,2021-04-18
475,276,5287,690981,0.052203518063173825,46000.0,14102499.999999998,2021-04-19
476,423,5533,696514,0.07645038857762516,70500.0,14172999.999999998,2021-04-20
477,227,4191,700705,0.05416368408494393,37833.333333333336,14210833.333333332,2021-04-21
478,259,4493,705198,0.05764522590696639,43166.666666666664,14253999.999999998,2021-04-22
479,303,5202,710400,0.058246828143021914,50500.0,14304499.999999998,2021-04-23
480,288,4972,715372,0.057924376508447305,48000.0,14352499.999999998,2021-04-24
481,268,4905,720277,0.054638124362895,44666.666666666664,14397166.666666664,2021-04-25
482,277,5412,725689,0.05118255728011826,46166.666666666664,14443333.33333333,2021-04-26
483,265,4442,730131,0.05965781179648807,44166.666666666664,14487499.999999996,2021-04-27
484,276,4394,734525,0.06281292671825216,46000.0,14533499.999999996,2021-04-28
485,239,4006,738531,0.059660509236145784,39833.333333333336,14573333.33333333,2021-04-29
486,292,5381,743912,0.05426500650436722,48666.666666666664,14621999.999999996,2021-04-30
487,420,6422,750334,0.06540018685767673,70000.0,14691999.999999996,2021-05-01
488,244,5022,755356,0.04858622062923138,40666.666666666664,14732666.666666662,2021-05-02
489,319,6076,761432,0.05250164581961817,53166.666666666664,14785833.333333328,2021-05-03
490,255,4969,766401,0.05131817267055746,42500.0,14828333.333333328,2021-05-04
491,287,5073,771474,0.056574019317957816,47833.333333333336,14876166.666666662,2021-05-05
492,257,4773,776247,0.05384454221663524,42833.333333333336,14918999.999999996,2021-05-06
493,250,5593,781840,0.04469873055605221,41666.666666666664,14960666.666666662,2021-05-07
494,285,5268,787108,0.0541002277904328,47500.0,15008166.666666662,2021-05-08
495,310,5557,792665,0.055785495771099515,51666.666666666664,15059833.333333328,2021-05-09
496,437,7583,800248,0.057628906765132534,72833.33333333333,15132666.666666662,2021-05-10
497,280,5081,805329,0.055107262349931116,46666.666666666664,15179333.333333328,2021-05-11
498,287,5262,810591,0.054541999239832765,47833.333333333336,15227166.666666662,2021-05-12
499,239,5178,815769,0.04615681730397837,39833.333333333336,15266999.999999996,2021-05-13
500,306,6341,822110,0.04825737265415549,51000.0,15317999.999999996,2021-05-14
501,321,6443,828553,0.049821511718143724,53500.0,15371499.999999996,2021-05-15
502,287,5679,834232,0.05053706638492692,47833.333333333336,15419333.33333333,2021-05-16
503,311,6716,840948,0.04630732578916021,51833.333333333336,15471166.666666664,2021-05-17
504,305,5840,846788,0.052226027397260275,50833.333333333336,15521999.999999998,2021-05-18
505,273,5466,852254,0.049945115257958285,45500.0,15567499.999999998,2021-05-19
506,382,6816,859070,0.05604460093896713,63666.666666666664,15631166.666666664,2021-05-20
507,288,6239,865309,0.04616124378906876,48000.0,15679166.666666664,2021-05-21
508,253,5677,870986,0.044565791791439144,42166.666666666664,15721333.33333333,2021-05-22
509,258,5694,876680,0.045310853530031614,43000.0,15764333.33333333,2021-05-23
510,304,7056,883736,0.04308390022675737,50666.666666666664,15814999.999999996,2021-05-24
511,331,6935,890671,0.04772891131939438,55166.666666666664,15870166.666666662,2021-05-25
512,256,5937,896608,0.04311942058278592,42666.666666666664,15912833.333333328,2021-05-26
513,272,5860,902468,0.04641638225255973,45333.333333333336,15958166.666666662,2021-05-27
514,286,6982,909450,0.040962474935548554,47666.666666666664,16005833.333333328,2021-05-28
515,227,5852,915302,0.03879015721120984,37833.333333333336,16043666.666666662,2021-05-29
516,196,5442,920744,0.03601617052554208,32666.666666666664,16076333.333333328,2021-05-30
517,268,6493,927237,0.041275219467118436,44666.666666666664,16120999.999999994,2021-05-31
518,373,7795,935032,0.04785118665811418,62166.666666666664,16183166.66666666,2021-06-01
519,269,5819,940851,0.046227874205189895,44833.333333333336,16227999.999999994,2021-06-02
520,238,5275,946126,0.045118483412322274,39666.666666666664,16267666.66666666,2021-06-03
521,272,6417,952543,0.04238740844631448,45333.333333333336,16312999.999999994,2021-06-04
522,225,6200,958743,0.036290322580645164,37500.0,16350499.999999994,2021-06-05
523,219,5791,964534,0.03781730271110344,36500.0,16386999.999999994,2021-06-06
524,246,6527,971061,0.037689597058372916,41000.0,16427999.999999994,2021-06-07
525,230,5265,976326,0.04368471035137702,38333.333333333336,16466333.333333328,2021-06-08
526,207,4865,981191,0.04254881808838643,34500.0,16500833.333333328,2021-06-09
527,256,5745,986936,0.04456048738033072,42666.666666666664,16543499.999999994,2021-06-10
528,170,5299,992235,0.03208152481600302,28333.333333333332,16571833.333333328,2021-06-11
529,191,4882,997117,0.03912331011880377,31833.333333333332,16603666.666666662,2021-06-12
530,181,4608,1001725,0.03927951388888889,30166.666666666664,16633833.333333328,2021-06-13
531,202,5672,1007397,0.03561354019746121,33666.666666666664,16667499.999999994,2021-06-14
532,190,4915,1012312,0.038657171922685654,31666.666666666664,16699166.66666666,2021-06-15
533,147,4071,1016383,0.03610906411201179,24500.0,16723666.66666666,2021-06-16
534,147,4056,1020439,0.036242603550295856,24500.0,16748166.66666666,2021-06-17
535,197,4846,1025285,0.04065208419314899,32833.333333333336,16780999.999999993,2021-06-18
536,142,4322,1029607,0.03285515964831097,23666.666666666668,16804666.66666666,2021-06-19
537,212,5037,1034644,0.04208854476871154,35333.333333333336,16839999.999999993,2021-06-20
538,162,4723,1039367,0.03430023290281601,27000.0,16866999.999999993,2021-06-21
539,149,3774,1043141,0.03948065712771595,24833.333333333332,16891833.333333325,2021-06-22
540,150,3535,1046676,0.042432814710042434,25000.0,16916833.333333325,2021-06-23
541,160,3510,1050186,0.045584045584045586,26666.666666666668,16943499.999999993,2021-06-24
542,177,4408,1054594,0.04015426497277677,29500.0,16972999.999999993,2021-06-25
543,121,3768,1058362,0.03211252653927813,20166.666666666668,16993166.66666666,2021-06-26
544,102,3170,1061532,0.032176656151419555,17000.0,17010166.66666666,2021-06-27
545,135,4059,1065591,0.03325942350332594,22500.0,17032666.66666666,2021-06-28
546,97,2919,1068510,0.03323055841041452,16166.666666666666,17048833.33333333,2021-06-29
547,121,3463,1071973,0.03494080277216286,20166.666666666668,17068999.999999996,2021-06-30
548,204,4228,1076201,0.048249763481551564,34000.0,17102999.999999996,2021-07-01
549,147,3933,1080134,0.03737604881769641,24500.0,17127499.999999996,2021-07-02
550,135,3291,1083425,0.04102096627164995,22500.0,17149999.999999996,2021-07-03
551,142,3321,1086746,0.042758205359831374,23666.666666666668,17173666.666666664,2021-07-04
552,164,4256,1091002,0.03853383458646616,27333.333333333332,17200999.999999996,2021-07-05
553,123,3072,1094074,0.0400390625,20500.0,17221499.999999996,2021-07-06
554,127,3193,1097267,0.03977450673347949,21166.666666666668,17242666.666666664,2021-07-07
555,131,3231,1100498,0.04054472299597648,21833.333333333332,17264499.999999996,2021-07-08
556,102,3560,1104058,0.028651685393258425,17000.0,17281499.999999996,2021-07-09
557,171,4059,1108117,0.04212860310421286,28500.0,17309999.999999996,2021-07-10
558,107,3098,1111215,0.034538411878631374,17833.333333333332,17327833.33333333,2021-07-11
559,119,4010,1115225,0.029675810473815463,19833.333333333332,17347666.66666666,2021-07-12
560,115,3189,1118414,0.03606146127312637,19166.666666666668,17366833.33333333,2021-07-13
561,100,2919,1121333,0.0342583076396026,16666.666666666668,17383499.999999996,2021-07-14
562,119,3174,1124507,0.03749212350346566,19833.333333333332,17403333.33333333,2021-07-15
563,120,3145,1127652,0.03815580286168521,20000.0,17423333.33333333,2021-07-16
564,98,2926,1130578,0.03349282296650718,16333.333333333332,17439666.66666666,2021-07-17
565,115,2872,1133450,0.04004178272980501,19166.666666666668,17458833.33333333,2021-07-18
566,125,3486,1136936,0.03585771658060815,20833.333333333332,17479666.66666666,2021-07-19
567,157,3271,1140207,0.047997554264750844,26166.666666666668,17505833.33333333,2021-07-20
568,101,2484,1142691,0.04066022544283414,16833.333333333332,17522666.66666666,2021-07-21
569,115,2623,1145314,0.04384292794510103,19166.666666666668,17541833.33333333,2021-07-22
570,108,2917,1148231,0.03702434007541995,18000.0,17559833.33333333,2021-07-23
571,114,2691,1150922,0.042363433667781496,19000.0,17578833.33333333,2021-07-24
572,120,2861,1153783,0.04194337644180356,20000.0,17598833.33333333,2021-07-25
573,120,3094,1156877,0.03878474466709761,20000.0,17618833.33333333,2021-07-26
574,103,2495,1159372,0.04128256513026052,17166.666666666668,17635999.999999996,2021-07-27
575,115,2381,1161753,0.04829903401931961,19166.666666666668,17655166.666666664,2021-07-28
576,92,2025,1163778,0.0454320987654321,15333.333333333332,17670499.999999996,2021-07-29
577,126,2570,1166348,0.0490272373540856,21000.0,17691499.999999996,2021-07-30
578,136,2492,1168840,0.05457463884430177,22666.666666666668,17714166.666666664,2021-07-31
579,194,3712,1172552,0.052262931034482756,32333.333333333332,17746499.999999996,2021-08-01
580,133,3358,1175910,0.03960690887432996,22166.666666666668,17768666.666666664,2021-08-02
581,105,2640,1178550,0.03977272727272727,17500.0,17786166.666666664,2021-08-03
582,125,2399,1180949,0.05210504376823676,20833.333333333332,17806999.999999996,2021-08-04
583,113,2601,1183550,0.04344482891195694,18833.333333333332,17825833.33333333,2021-08-05
584,117,2913,1186463,0.04016477857878476,19500.0,17845333.33333333,2021-08-06
585,115,2528,1188991,0.045490506329113924,19166.666666666668,17864499.999999996,2021-08-07
586,116,2628,1191619,0.0441400304414003,19333.333333333332,17883833.33333333,2021-08-08
587,118,3183,1194802,0.03707194470625196,19666.666666666668,17903499.999999996,2021-08-09
588,162,3022,1197824,0.053606882859033755,27000.0,17930499.999999996,2021-08-10
589,98,2254,1200078,0.043478260869565216,16333.333333333332,17946833.33333333,2021-08-11
590,118,2338,1202416,0.0504704875962361,19666.666666666668,17966499.999999996,2021-08-12
591,193,5278,1207694,0.0365668813944676,32166.666666666664,17998666.666666664,2021-08-13
