,cases,deaths,cases_cum,case_adj,case_adj_cum,date
344,4703,167,1168689,27833.333333333332,6755666.666666665,2021-02-04
345,5556,218,1174245,36333.333333333336,6791999.999999998,2021-02-05
346,4925,207,1179170,34500.0,6826499.999999998,2021-02-06
347,4651,206,1183821,34333.333333333336,6860833.333333331,2021-02-07
348,6083,251,1189904,41833.333333333336,6902666.666666664,2021-02-08
349,5068,228,1194972,38000.0,6940666.666666664,2021-02-09
350,5663,305,1200635,50833.333333333336,6991499.999999997,2021-02-10
351,5120,271,1205755,45166.666666666664,7036666.666666664,2021-02-11
352,6373,321,1212128,53500.0,7090166.666666664,2021-02-12
353,5702,296,1217830,49333.333333333336,7139499.999999997,2021-02-13
354,6178,321,1224008,53500.0,7192999.999999997,2021-02-14
355,8416,445,1232424,74166.66666666667,7267166.666666664,2021-02-15
356,6920,331,1239344,55166.666666666664,7322333.333333331,2021-02-16
357,7437,381,1246781,63500.0,7385833.333333331,2021-02-17
358,8026,430,1254807,71666.66666666667,7457499.999999998,2021-02-18
359,8421,408,1263228,68000.0,7525499.999999998,2021-02-19
360,9099,564,1272327,94000.0,7619499.999999998,2021-02-20
361,7548,409,1279875,68166.66666666667,7687666.666666665,2021-02-21
362,10128,566,1290003,94333.33333333333,7781999.999999998,2021-02-22
363,8602,464,1298605,77333.33333333333,7859333.333333331,2021-02-23
364,8338,452,1306943,75333.33333333333,7934666.666666664,2021-02-24
365,9035,549,1315978,91500.0,8026166.666666664,2021-02-25
366,10321,519,1326299,86500.0,8112666.666666664,2021-02-26
367,8697,471,1334996,78500.0,8191166.666666664,2021-02-27
368,10023,660,1345019,110000.0,8301166.666666664,2021-02-28
369,14129,1021,1359148,170166.66666666666,8471333.33333333,2021-03-01
370,10095,593,1369243,98833.33333333333,8570166.666666664,2021-03-02
371,9554,670,1378797,111666.66666666667,8681833.33333333,2021-03-03
372,9964,644,1388761,107333.33333333333,8789166.666666664,2021-03-04
373,11623,773,1400384,128833.33333333333,8917999.999999998,2021-03-05
374,9907,584,1410291,97333.33333333333,9015333.333333332,2021-03-06
375,9832,625,1420123,104166.66666666667,9119499.999999998,2021-03-07
376,12690,797,1432813,132833.33333333334,9252333.333333332,2021-03-08
377,10386,696,1443199,116000.0,9368333.333333332,2021-03-09
378,11410,846,1454609,141000.0,9509333.333333332,2021-03-10
379,9825,654,1464434,109000.0,9618333.333333332,2021-03-11
380,11233,665,1475667,110833.33333333333,9729166.666666666,2021-03-12
381,9611,625,1485278,104166.66666666667,9833333.333333332,2021-03-13
382,9263,631,1494541,105166.66666666667,9938499.999999998,2021-03-14
383,12170,802,1506711,133666.66666666666,10072166.666666664,2021-03-15
384,9284,622,1515995,103666.66666666667,10175833.33333333,2021-03-16
385,8920,576,1524915,96000.0,10271833.33333333,2021-03-17
386,9043,629,1533958,104833.33333333333,10376666.666666664,2021-03-18
387,9802,635,1543760,105833.33333333333,10482499.999999998,2021-03-19
388,9721,729,1553481,121500.0,10603999.999999998,2021-03-20
389,7363,517,1560844,86166.66666666667,10690166.666666664,2021-03-21
390,9715,516,1570559,86000.0,10776166.666666664,2021-03-22
391,8013,529,1578572,88166.66666666667,10864333.33333333,2021-03-23
392,7213,472,1585785,78666.66666666667,10942999.999999996,2021-03-24
393,7743,494,1593528,82333.33333333333,11025333.33333333,2021-03-25
394,7833,448,1601361,74666.66666666667,11099999.999999996,2021-03-26
395,6342,396,1607703,66000.0,11165999.999999996,2021-03-27
396,5812,398,1613515,66333.33333333333,11232333.33333333,2021-03-28
397,6734,376,1620249,62666.666666666664,11294999.999999996,2021-03-29
398,5392,401,1625641,66833.33333333333,11361833.33333333,2021-03-30
399,5583,366,1631224,61000.0,11422833.33333333,2021-03-31
400,7808,535,1639032,89166.66666666667,11511999.999999996,2021-04-01
401,5963,378,1644995,63000.0,11574999.999999996,2021-04-02
402,5730,314,1650725,52333.333333333336,11627333.33333333,2021-04-03
403,5771,350,1656496,58333.33333333333,11685666.666666664,2021-04-04
404,7320,395,1663816,65833.33333333333,11751499.999999998,2021-04-05
405,5730,324,1669546,54000.0,11805499.999999998,2021-04-06
406,5196,339,1674742,56500.0,11861999.999999998,2021-04-07
407,5410,340,1680152,56666.666666666664,11918666.666666664,2021-04-08
408,5929,310,1686081,51666.666666666664,11970333.33333333,2021-04-09
409,6099,390,1692180,65000.0,12035333.33333333,2021-04-10
410,4903,277,1697083,46166.666666666664,12081499.999999996,2021-04-11
411,6527,330,1703610,55000.0,12136499.999999996,2021-04-12
412,5022,278,1708632,46333.333333333336,12182833.33333333,2021-04-13
413,5158,303,1713790,50500.0,12233333.33333333,2021-04-14
414,5349,280,1719139,46666.666666666664,12279999.999999996,2021-04-15
415,5493,291,1724632,48500.0,12328499.999999996,2021-04-16
416,4482,226,1729114,37666.666666666664,12366166.666666662,2021-04-17
417,4371,262,1733485,43666.666666666664,12409833.333333328,2021-04-18
418,5865,280,1739350,46666.666666666664,12456499.999999994,2021-04-19
419,5968,341,1745318,56833.333333333336,12513333.333333328,2021-04-20
420,4497,254,1749815,42333.333333333336,12555666.666666662,2021-04-21
421,5006,261,1754821,43500.0,12599166.666666662,2021-04-22
422,5507,271,1760328,45166.666666666664,12644333.333333328,2021-04-23
423,4965,244,1765293,40666.666666666664,12684999.999999994,2021-04-24
424,5216,271,1770509,45166.666666666664,12730166.66666666,2021-04-25
425,6222,275,1776731,45833.333333333336,12775999.999999994,2021-04-26
426,5177,259,1781908,43166.666666666664,12819166.66666666,2021-04-27
427,5015,295,1786923,49166.666666666664,12868333.333333327,2021-04-28
428,4645,206,1791568,34333.333333333336,12902666.66666666,2021-04-29
429,5823,275,1797391,45833.333333333336,12948499.999999994,2021-04-30
430,6544,411,1803935,68500.0,13016999.999999994,2021-05-01
431,5346,274,1809281,45666.666666666664,13062666.66666666,2021-05-02
432,6701,296,1815982,49333.333333333336,13111999.999999994,2021-05-03
433,5769,269,1821751,44833.333333333336,13156833.333333328,2021-05-04
434,5758,301,1827509,50166.666666666664,13206999.999999994,2021-05-05
