,cases,deaths,cases_cum,case_adj,case_adj_cum,date
390,9468,287,2193518,47833.333333333336,20972333.333333336,2021-03-22
391,7819,252,2201337,42000.0,21056333.333333336,2021-03-23
392,8168,310,2209505,51666.666666666664,21159666.666666668,2021-03-24
393,12381,402,2221886,67000.0,21293666.666666668,2021-03-25
394,8987,293,2230873,48833.333333333336,21391333.333333336,2021-03-26
395,9653,322,2240526,53666.666666666664,21498666.666666668,2021-03-27
396,11290,406,2251816,67666.66666666667,21634000.0,2021-03-28
397,11358,355,2263174,59166.666666666664,21752333.333333332,2021-03-29
398,13616,552,2276790,92000.0,21936333.333333332,2021-03-30
399,9349,338,2286139,56333.333333333336,22049000.0,2021-03-31
400,13168,444,2299307,74000.0,22197000.0,2021-04-01
401,10427,353,2309734,58833.33333333333,22314666.666666668,2021-04-02
402,10467,383,2320201,63833.33333333333,22442333.333333336,2021-04-03
403,12731,468,2332932,78000.0,22598333.333333336,2021-04-04
404,13206,497,2346138,82833.33333333333,22764000.000000004,2021-04-05
405,11487,448,2357625,74666.66666666667,22913333.333333336,2021-04-06
406,14259,580,2371884,96666.66666666667,23106666.666666668,2021-04-07
407,22354,931,2394238,155166.66666666666,23417000.0,2021-04-08
408,14223,584,2408461,97333.33333333333,23611666.666666668,2021-04-09
409,13858,496,2422319,82666.66666666667,23777000.0,2021-04-10
410,13580,532,2435899,88666.66666666667,23954333.333333332,2021-04-11
411,17081,670,2452980,111666.66666666667,24177666.666666664,2021-04-12
412,13377,537,2466357,89500.0,24356666.666666664,2021-04-13
413,12822,548,2479179,91333.33333333333,24539333.333333332,2021-04-14
414,17707,674,2496886,112333.33333333333,24764000.0,2021-04-15
415,14670,587,2511556,97833.33333333333,24959666.666666668,2021-04-16
416,19173,932,2530729,155333.33333333334,25270333.333333336,2021-04-17
417,13428,560,2544157,93333.33333333333,25457000.000000004,2021-04-18
418,16617,604,2560774,100666.66666666667,25658333.333333336,2021-04-19
419,13773,572,2574547,95333.33333333333,25849000.000000004,2021-04-20
420,13319,553,2587866,92166.66666666667,26033333.333333336,2021-04-21
421,19734,755,2607600,125833.33333333333,26285000.000000004,2021-04-22
422,13756,546,2621356,91000.0,26467000.000000004,2021-04-23
423,13690,574,2635046,95666.66666666667,26658333.333333336,2021-04-24
424,14826,583,2649872,97166.66666666667,26852666.666666668,2021-04-25
425,15554,633,2665426,105500.0,27063666.666666668,2021-04-26
426,18217,831,2683643,138500.0,27340666.666666668,2021-04-27
427,11414,506,2695057,84333.33333333333,27509333.333333336,2021-04-28
428,15949,586,2711006,97666.66666666667,27704666.666666668,2021-04-29
429,12902,513,2723908,85500.0,27875666.666666668,2021-04-30
