,cases,deaths,cases_cum,case_adj,case_adj_cum,date
349,4110,153,1069386,25500.0,8778333.333333334,2021-02-09
350,3886,142,1073272,23666.666666666668,8802000.0,2021-02-10
351,3815,124,1077087,20666.666666666668,8822666.666666666,2021-02-11
352,4401,162,1081488,27000.0,8849666.666666666,2021-02-12
353,3550,150,1085038,25000.0,8874666.666666666,2021-02-13
354,3362,122,1088400,20333.333333333332,8895000.0,2021-02-14
355,3546,139,1091946,23166.666666666668,8918166.666666666,2021-02-15
356,3460,140,1095406,23333.333333333332,8941500.0,2021-02-16
357,3165,122,1098571,20333.333333333332,8961833.333333334,2021-02-17
358,3459,148,1102030,24666.666666666668,8986500.0,2021-02-18
359,4951,249,1106981,41500.0,9028000.0,2021-02-19
360,3390,150,1110371,25000.0,9053000.0,2021-02-20
361,3292,158,1113663,26333.333333333332,9079333.333333334,2021-02-21
362,3291,122,1116954,20333.333333333332,9099666.666666668,2021-02-22
363,4214,178,1121168,29666.666666666664,9129333.333333334,2021-02-23
364,3449,145,1124617,24166.666666666668,9153500.0,2021-02-24
365,3605,155,1128222,25833.333333333332,9179333.333333334,2021-02-25
366,4398,184,1132620,30666.666666666664,9210000.0,2021-02-26
367,3542,172,1136162,28666.666666666668,9238666.666666666,2021-02-27
368,4237,246,1140399,41000.0,9279666.666666666,2021-02-28
369,3525,164,1143924,27333.333333333332,9307000.0,2021-03-01
370,4583,239,1148507,39833.333333333336,9346833.333333334,2021-03-02
371,4207,184,1152714,30666.666666666664,9377500.0,2021-03-03
372,4482,209,1157196,34833.333333333336,9412333.333333334,2021-03-04
373,5765,297,1162961,49500.0,9461833.333333334,2021-03-05
374,4585,234,1167546,39000.0,9500833.333333334,2021-03-06
375,4846,254,1172392,42333.333333333336,9543166.666666668,2021-03-07
376,5665,327,1178057,54500.0,9597666.666666668,2021-03-08
377,5864,287,1183921,47833.333333333336,9645500.000000002,2021-03-09
378,6437,395,1190358,65833.33333333333,9711333.333333336,2021-03-10
379,5128,274,1195486,45666.666666666664,9757000.000000002,2021-03-11
380,6738,357,1202224,59500.0,9816500.000000002,2021-03-12
381,5583,314,1207807,52333.333333333336,9868833.333333336,2021-03-13
382,5512,356,1213319,59333.33333333333,9928166.66666667,2021-03-14
383,6631,396,1219950,66000.0,9994166.66666667,2021-03-15
384,7196,340,1227146,56666.666666666664,10050833.333333336,2021-03-16
385,6571,329,1233717,54833.333333333336,10105666.66666667,2021-03-17
386,7973,441,1241690,73500.0,10179166.66666667,2021-03-18
387,11338,790,1253028,131666.66666666666,10310833.333333336,2021-03-19
388,7378,471,1260406,78500.0,10389333.333333336,2021-03-20
389,7128,474,1267534,79000.0,10468333.333333336,2021-03-21
390,7387,468,1274921,78000.0,10546333.333333336,2021-03-22
391,9756,586,1284677,97666.66666666667,10644000.000000002,2021-03-23
392,8554,518,1293231,86333.33333333333,10730333.333333336,2021-03-24
393,8023,503,1301254,83833.33333333333,10814166.66666667,2021-03-25
394,10514,649,1311768,108166.66666666667,10922333.333333336,2021-03-26
395,8703,548,1320471,91333.33333333333,11013666.66666667,2021-03-27
396,10286,846,1330757,141000.0,11154666.66666667,2021-03-28
397,8006,547,1338763,91166.66666666667,11245833.333333336,2021-03-29
398,9865,646,1348628,107666.66666666667,11353500.000000002,2021-03-30
399,8732,565,1357360,94166.66666666667,11447666.666666668,2021-03-31
400,8786,590,1366146,98333.33333333333,11546000.000000002,2021-04-01
401,10681,784,1376827,130666.66666666666,11676666.666666668,2021-04-02
402,7891,582,1384718,97000.0,11773666.666666668,2021-04-03
403,7452,589,1392170,98166.66666666667,11871833.333333334,2021-04-04
404,7730,581,1399900,96833.33333333333,11968666.666666668,2021-04-05
405,8790,575,1408690,95833.33333333333,12064500.000000002,2021-04-06
406,9269,735,1417959,122500.0,12187000.000000002,2021-04-07
407,7176,467,1425135,77833.33333333333,12264833.333333336,2021-04-08
408,8195,532,1433330,88666.66666666667,12353500.000000002,2021-04-09
409,6708,453,1440038,75500.0,12429000.000000002,2021-04-10
410,6084,436,1446122,72666.66666666667,12501666.666666668,2021-04-11
411,6783,496,1452905,82666.66666666667,12584333.333333334,2021-04-12
412,6960,475,1459865,79166.66666666667,12663500.0,2021-04-13
413,5989,400,1465854,66666.66666666667,12730166.666666666,2021-04-14
414,5500,425,1471354,70833.33333333333,12801000.0,2021-04-15
415,5584,409,1476938,68166.66666666667,12869166.666666666,2021-04-16
416,4845,415,1481783,69166.66666666667,12938333.333333332,2021-04-17
417,4682,341,1486465,56833.333333333336,12995166.666666666,2021-04-18
418,7090,643,1493555,107166.66666666667,13102333.333333332,2021-04-19
419,5706,377,1499261,62833.33333333333,13165166.666666666,2021-04-20
420,5182,374,1504443,62333.33333333333,13227500.0,2021-04-21
421,5173,369,1509616,61500.0,13289000.0,2021-04-22
422,6509,419,1516125,69833.33333333333,13358833.333333334,2021-04-23
423,4850,334,1520975,55666.666666666664,13414500.0,2021-04-24
424,4631,280,1525606,46666.666666666664,13461166.666666666,2021-04-25
425,5007,362,1530613,60333.33333333333,13521500.0,2021-04-26
426,5680,339,1536293,56500.0,13578000.0,2021-04-27
427,6091,447,1542384,74500.0,13652500.0,2021-04-28
428,4742,298,1547126,49666.666666666664,13702166.666666666,2021-04-29
429,5927,370,1553053,61666.666666666664,13763833.333333332,2021-04-30
430,4633,299,1557686,49833.333333333336,13813666.666666666,2021-05-01
431,4435,292,1562121,48666.666666666664,13862333.333333332,2021-05-02
432,4879,325,1567000,54166.666666666664,13916499.999999998,2021-05-03
433,5035,286,1572035,47666.666666666664,13964166.666666664,2021-05-04
434,4448,278,1576483,46333.333333333336,14010499.999999998,2021-05-05
435,4341,276,1580824,46000.0,14056499.999999998,2021-05-06
436,5201,276,1586025,46000.0,14102499.999999998,2021-05-07
437,5395,423,1591420,70500.0,14172999.999999998,2021-05-08
438,4136,227,1595556,37833.333333333336,14210833.333333332,2021-05-09
439,4421,259,1599977,43166.666666666664,14253999.999999998,2021-05-10
440,5139,303,1605116,50500.0,14304499.999999998,2021-05-11
